symbol,open_time,funding_rate,funding_rate_z_7d,funding_rate_1d_change
SUSDT,2026-06-02 00:00:00+00:00,-6.06e-06,-1.05187,0.0
SUSDT,2026-06-02 04:00:00+00:00,-6.06e-06,-1.0029999,0.0
SUSDT,2026-06-02 08:00:00+00:00,-6.06e-06,-1.0052909,0.0
SUSDT,2026-06-02 12:00:00+00:00,-6.06e-06,-0.9595873,0.0
SUSDT,2026-06-02 16:00:00+00:00,-6.06e-06,-0.91482455,0.0
SUSDT,2026-06-02 20:00:00+00:00,-6.06e-06,-0.8717994,0.0
SUSDT,2026-06-03 00:00:00+00:00,-6.06e-06,-0.8302717,0.0
SUSDT,2026-06-03 04:00:00+00:00,-6.06e-06,-0.79049665,0.0
SUSDT,2026-06-03 08:00:00+00:00,-6.06e-06,-0.7718565,0.0
SUSDT,2026-06-03 12:00:00+00:00,-6.06e-06,-0.73748183,0.0
SUSDT,2026-06-03 16:00:00+00:00,-6.06e-06,-0.7080625,0.0
SUSDT,2026-06-03 20:00:00+00:00,-6.06e-06,-0.6709561,0.0
SUSDT,2026-06-04 00:00:00+00:00,-6.06e-06,-0.638995,0.0
SUSDT,2026-06-04 04:00:00+00:00,-6.06e-06,-0.71955246,0.0
SUSDT,2026-06-04 08:00:00+00:00,-6.06e-06,-0.69187987,0.0
SUSDT,2026-06-04 12:00:00+00:00,-6.06e-06,-0.6545655,0.0
SUSDT,2026-06-04 16:00:00+00:00,-6.06e-06,-0.6176757,0.0
SUSHIUSDT,2026-05-15 00:00:00+00:00,1e-04,0.5861291,0.00020264
SUSHIUSDT,2026-05-15 04:00:00+00:00,4.542e-05,-0.41801828,-5.458e-05
SUSHIUSDT,2026-05-15 08:00:00+00:00,4.542e-05,-0.3945696,-5.458e-05
SUSHIUSDT,2026-05-15 12:00:00+00:00,4.674e-05,-0.34684217,-5.326e-05
SUSHIUSDT,2026-05-15 16:00:00+00:00,4.674e-05,-0.32411635,-5.326e-05
SUSHIUSDT,2026-05-15 20:00:00+00:00,-1.641e-05,-1.4460248,-0.00011641
SUSHIUSDT,2026-05-16 00:00:00+00:00,-1.641e-05,-1.3708134,-0.00011641
SUSHIUSDT,2026-05-16 04:00:00+00:00,8.151e-05,0.43819362,3.609e-05
SUSHIUSDT,2026-05-16 08:00:00+00:00,8.151e-05,0.4485524,3.609e-05
SUSHIUSDT,2026-05-16 12:00:00+00:00,-3.507e-05,-1.6120265,-8.181e-05
SUSHIUSDT,2026-05-16 16:00:00+00:00,-3.507e-05,-1.5221633,-8.181e-05
SUSHIUSDT,2026-05-16 20:00:00+00:00,4.283e-05,-0.11880546,5.924e-05
SUSHIUSDT,2026-05-17 00:00:00+00:00,4.283e-05,-0.09543391,5.924e-05
SUSHIUSDT,2026-05-17 04:00:00+00:00,2.074e-05,-0.4636768,-6.077e-05
SUSHIUSDT,2026-05-17 08:00:00+00:00,2.074e-05,-0.43345493,-6.077e-05
SUSHIUSDT,2026-05-17 12:00:00+00:00,-2.443e-05,-1.2031893,1.064e-05
SUSHIUSDT,2026-05-17 16:00:00+00:00,-2.443e-05,-1.1466197,1.064e-05
SUSHIUSDT,2026-05-17 20:00:00+00:00,-7.11e-06,-0.7902155,-4.994e-05
SUSHIUSDT,2026-05-18 00:00:00+00:00,-7.11e-06,-0.7510445,-4.994e-05
SUSHIUSDT,2026-05-18 04:00:00+00:00,1.136e-05,-0.37510553,-9.38e-06
SUSHIUSDT,2026-05-18 08:00:00+00:00,1.136e-05,-0.34187272,-9.38e-06
SUSHIUSDT,2026-05-18 12:00:00+00:00,6.741e-05,0.7658682,9.184e-05
SUSHIUSDT,2026-05-18 16:00:00+00:00,6.741e-05,0.7943688,9.184e-05
SUSHIUSDT,2026-05-18 20:00:00+00:00,9.45e-06,-0.3419187,1.656e-05
SUSHIUSDT,2026-05-19 00:00:00+00:00,9.45e-06,-0.3234325,1.656e-05
SUSHIUSDT,2026-05-19 04:00:00+00:00,-4.804e-05,-1.3994789,-5.94e-05
SUSHIUSDT,2026-05-19 08:00:00+00:00,-4.804e-05,-1.332987,-5.94e-05
SUSHIUSDT,2026-05-19 12:00:00+00:00,1e-04,1.4124434,3.259e-05
SUSHIUSDT,2026-05-19 16:00:00+00:00,1e-04,1.3404075,3.259e-05
SUSHIUSDT,2026-05-19 20:00:00+00:00,-7.364e-05,-1.7613499,-8.309e-05
SUSHIUSDT,2026-05-20 00:00:00+00:00,-7.364e-05,-1.6886057,-8.309e-05
SUSHIUSDT,2026-05-20 04:00:00+00:00,-9.934e-05,-1.976698,-5.13e-05
SUSHIUSDT,2026-05-20 08:00:00+00:00,-9.934e-05,-1.8428292,-5.13e-05
SUSHIUSDT,2026-05-20 12:00:00+00:00,6.215e-05,0.70864844,-3.785e-05
SUSHIUSDT,2026-05-20 16:00:00+00:00,6.215e-05,0.693127,-3.785e-05
SUSHIUSDT,2026-05-20 20:00:00+00:00,1e-04,1.2444335,0.00017364
SUSHIUSDT,2026-05-21 00:00:00+00:00,1e-04,1.207516,0.00017364
SUSHIUSDT,2026-05-21 04:00:00+00:00,1e-04,1.2068183,0.00019934
SUSHIUSDT,2026-05-21 08:00:00+00:00,1e-04,1.2068183,0.00019934
SUSHIUSDT,2026-05-21 12:00:00+00:00,1e-04,1.2068183,3.785e-05
SUSHIUSDT,2026-05-21 16:00:00+00:00,1e-04,1.2068183,3.785e-05
SUSHIUSDT,2026-05-21 20:00:00+00:00,1.833e-05,-0.1264073,-8.167e-05
SUSHIUSDT,2026-05-22 00:00:00+00:00,1.833e-05,-0.09521525,-8.167e-05
SUSHIUSDT,2026-05-22 04:00:00+00:00,1e-04,1.2741528,0.0
SUSHIUSDT,2026-05-22 08:00:00+00:00,1e-04,1.2304844,0.0
SUSHIUSDT,2026-05-22 12:00:00+00:00,1e-04,1.1898665,0.0
SUSHIUSDT,2026-05-22 16:00:00+00:00,1e-04,1.1513191,0.0
SUSHIUSDT,2026-05-22 20:00:00+00:00,1e-04,1.0976437,8.167e-05
SUSHIUSDT,2026-05-23 00:00:00+00:00,1e-04,1.0465927,8.167e-05
SUSHIUSDT,2026-05-23 04:00:00+00:00,1e-04,1.0323337,0.0
SUSHIUSDT,2026-05-23 08:00:00+00:00,1e-04,1.019081,0.0
SUSHIUSDT,2026-05-23 12:00:00+00:00,2.251e-05,-0.2288532,-7.749e-05
SUSHIUSDT,2026-05-23 16:00:00+00:00,2.251e-05,-0.25474316,-7.749e-05
SUSHIUSDT,2026-05-23 20:00:00+00:00,3.57e-05,-0.038096342,-6.43e-05
SUSHIUSDT,2026-05-24 00:00:00+00:00,3.57e-05,-0.035337616,-6.43e-05
SUSHIUSDT,2026-05-24 04:00:00+00:00,1e-04,0.97008985,0.0
SUSHIUSDT,2026-05-24 08:00:00+00:00,1e-04,0.93079066,0.0
SUSHIUSDT,2026-05-24 12:00:00+00:00,-1.143e-05,-0.8549066,-3.394e-05
SUSHIUSDT,2026-05-24 16:00:00+00:00,-1.143e-05,-0.86399233,-3.394e-05
SUSHIUSDT,2026-05-24 20:00:00+00:00,-9.025e-05,-2.010074,-0.00012595
SUSHIUSDT,2026-05-25 00:00:00+00:00,-9.025e-05,-1.9025539,-0.00012595
SUSHIUSDT,2026-05-25 04:00:00+00:00,2.407e-05,-0.21471901,-7.593e-05
SUSHIUSDT,2026-05-25 08:00:00+00:00,2.407e-05,-0.21950604,-7.593e-05
SUSHIUSDT,2026-05-25 12:00:00+00:00,-2.54e-05,-0.9137693,-1.397e-05
SUSHIUSDT,2026-05-25 16:00:00+00:00,-2.54e-05,-0.87516785,-1.397e-05
SUSHIUSDT,2026-05-25 20:00:00+00:00,1e-04,0.91856146,0.00019025
SUSHIUSDT,2026-05-26 00:00:00+00:00,1e-04,0.8805632,0.00019025
SUSHIUSDT,2026-05-26 04:00:00+00:00,2.408e-05,-0.23911177,1e-08
SUSHIUSDT,2026-05-26 08:00:00+00:00,2.408e-05,-0.2695813,1e-08
SUSHIUSDT,2026-05-26 12:00:00+00:00,3.633e-05,-0.06564551,6.173e-05
SUSHIUSDT,2026-05-26 16:00:00+00:00,3.633e-05,-0.043218642,6.173e-05
SUSHIUSDT,2026-05-26 20:00:00+00:00,1e-04,0.88797325,0.0
SUSHIUSDT,2026-05-27 00:00:00+00:00,1e-04,0.85143554,0.0
SUSHIUSDT,2026-05-27 04:00:00+00:00,8.54e-06,-0.71539694,-1.554e-05
SUSHIUSDT,2026-05-27 08:00:00+00:00,8.54e-06,-0.8233986,-1.554e-05
SUSHIUSDT,2026-05-27 12:00:00+00:00,-6.104e-05,-1.979526,-9.737e-05
SUSHIUSDT,2026-05-27 16:00:00+00:00,-6.104e-05,-1.8463091,-9.737e-05
SUSHIUSDT,2026-05-27 20:00:00+00:00,1.89e-05,-0.44608325,-8.11e-05
SUSHIUSDT,2026-05-28 00:00:00+00:00,1.89e-05,-0.41653565,-8.11e-05
SUSHIUSDT,2026-05-28 04:00:00+00:00,-9.219e-05,-2.1671402,-0.00010073
SUSHIUSDT,2026-05-28 08:00:00+00:00,-9.219e-05,-2.0111918,-0.00010073
SUSHIUSDT,2026-05-28 12:00:00+00:00,-8.44e-06,-0.63789374,5.26e-05
SUSHIUSDT,2026-05-28 16:00:00+00:00,-8.44e-06,-0.60276145,5.26e-05
SUSHIUSDT,2026-05-28 20:00:00+00:00,4.775e-05,0.30135262,2.885e-05
SUSHIUSDT,2026-05-29 00:00:00+00:00,4.775e-05,0.28976578,2.885e-05
SUSHIUSDT,2026-05-29 04:00:00+00:00,1e-04,1.1396495,0.00019219
SUSHIUSDT,2026-05-29 08:00:00+00:00,1e-04,1.1396495,0.00019219
SUSHIUSDT,2026-05-29 12:00:00+00:00,1e-04,1.1396495,0.00010844
SUSHIUSDT,2026-05-29 16:00:00+00:00,1e-04,1.1396495,0.00010844
SUSHIUSDT,2026-05-29 20:00:00+00:00,4.759e-05,0.31155148,-1.6e-07
SUSHIUSDT,2026-05-30 00:00:00+00:00,4.759e-05,0.33743373,-1.6e-07
SUSHIUSDT,2026-05-30 04:00:00+00:00,1.9e-05,-0.11162931,-8.1e-05
SUSHIUSDT,2026-05-30 08:00:00+00:00,1.9e-05,-0.08029062,-8.1e-05
SUSHIUSDT,2026-05-30 12:00:00+00:00,1e-04,1.2751716,0.0
SUSHIUSDT,2026-05-30 16:00:00+00:00,1e-04,1.2208545,0.0
SUSHIUSDT,2026-05-30 20:00:00+00:00,1e-04,1.1750441,5.241e-05
SUSHIUSDT,2026-05-31 00:00:00+00:00,1e-04,1.1318592,5.241e-05
SUSHIUSDT,2026-05-31 04:00:00+00:00,1e-04,1.1309842,8.1e-05
SUSHIUSDT,2026-05-31 08:00:00+00:00,1e-04,1.1309842,8.1e-05
SUSHIUSDT,2026-05-31 12:00:00+00:00,1e-04,1.0794964,0.0
SUSHIUSDT,2026-05-31 16:00:00+00:00,1e-04,1.02972,0.0
SUSHIUSDT,2026-05-31 20:00:00+00:00,2.865e-05,-0.16467246,-7.135e-05
SUSHIUSDT,2026-06-01 00:00:00+00:00,2.865e-05,-0.22545697,-7.135e-05
SUSHIUSDT,2026-06-01 04:00:00+00:00,2.865e-05,-0.22884694,-7.135e-05
SUSHIUSDT,2026-06-01 08:00:00+00:00,2.865e-05,-0.23092113,-7.135e-05
SUSHIUSDT,2026-06-01 12:00:00+00:00,2.865e-05,-0.25779587,-7.135e-05
SUSHIUSDT,2026-06-01 16:00:00+00:00,2.865e-05,-0.28639364,-7.135e-05
SUSHIUSDT,2026-06-01 20:00:00+00:00,2.865e-05,-0.2592859,0.0
SUSHIUSDT,2026-06-02 00:00:00+00:00,2.865e-05,-0.23054272,0.0
SUSHIUSDT,2026-06-02 04:00:00+00:00,2.865e-05,-0.2327474,0.0
SUSHIUSDT,2026-06-02 08:00:00+00:00,2.865e-05,-0.2349557,0.0
SUSHIUSDT,2026-06-02 12:00:00+00:00,2.865e-05,-0.2314619,0.0
SUSHIUSDT,2026-06-02 16:00:00+00:00,2.865e-05,-0.22785355,0.0
SUSHIUSDT,2026-06-02 20:00:00+00:00,2.865e-05,-0.1985314,0.0
SUSHIUSDT,2026-06-03 00:00:00+00:00,2.865e-05,-0.16851619,0.0
SUSHIUSDT,2026-06-03 04:00:00+00:00,2.865e-05,-0.17855918,0.0
SUSHIUSDT,2026-06-03 08:00:00+00:00,2.865e-05,-0.18869236,0.0
SUSHIUSDT,2026-06-03 12:00:00+00:00,2.865e-05,-0.24158643,0.0
SUSHIUSDT,2026-06-03 16:00:00+00:00,2.865e-05,-0.30246636,0.0
SUSHIUSDT,2026-06-03 20:00:00+00:00,2.865e-05,-0.309471,0.0
SUSHIUSDT,2026-06-04 00:00:00+00:00,2.865e-05,-0.3152685,0.0
SUSHIUSDT,2026-06-04 04:00:00+00:00,2.865e-05,-0.42476812,0.0
SUSHIUSDT,2026-06-04 08:00:00+00:00,2.865e-05,-0.5852286,0.0
SUSHIUSDT,2026-06-04 12:00:00+00:00,2.865e-05,-0.63002944,0.0
SUSHIUSDT,2026-06-04 16:00:00+00:00,2.865e-05,-0.67890096,0.0
SYRUPUSDT,2026-05-15 00:00:00+00:00,5e-05,0.31610635,0.0
SYRUPUSDT,2026-05-15 04:00:00+00:00,5e-05,0.3153823,1.78e-05
SYRUPUSDT,2026-05-15 08:00:00+00:00,5e-05,0.30429378,5.128e-05
SYRUPUSDT,2026-05-15 12:00:00+00:00,5e-05,0.30406338,0.0
SYRUPUSDT,2026-05-15 16:00:00+00:00,5e-05,0.30406338,3.494e-05
SYRUPUSDT,2026-05-15 20:00:00+00:00,5e-05,0.30406338,0.0
SYRUPUSDT,2026-05-16 00:00:00+00:00,6.26e-06,-3.125754,-4.374e-05
SYRUPUSDT,2026-05-16 04:00:00+00:00,4.277e-05,-0.21118972,-7.23e-06
SYRUPUSDT,2026-05-16 08:00:00+00:00,5e-05,0.3620798,0.0
SYRUPUSDT,2026-05-16 12:00:00+00:00,5e-05,0.3620798,0.0
SYRUPUSDT,2026-05-16 16:00:00+00:00,5e-05,0.3620798,0.0
SYRUPUSDT,2026-05-16 20:00:00+00:00,5e-05,0.3620798,0.0
SYRUPUSDT,2026-05-17 00:00:00+00:00,3.49e-06,-2.8930264,-2.77e-06
SYRUPUSDT,2026-05-17 04:00:00+00:00,1.002e-05,-2.2206278,-3.275e-05
SYRUPUSDT,2026-05-17 08:00:00+00:00,5e-05,0.4419276,0.0
SYRUPUSDT,2026-05-17 12:00:00+00:00,-4.6e-06,-2.8041945,-5.46e-05
SYRUPUSDT,2026-05-17 16:00:00+00:00,-4.533e-05,-4.0151544,-9.533e-05
SYRUPUSDT,2026-05-17 20:00:00+00:00,5e-05,0.4797409,0.0
SYRUPUSDT,2026-05-18 00:00:00+00:00,5e-05,0.4797409,4.651e-05
SYRUPUSDT,2026-05-18 04:00:00+00:00,5e-05,0.4797409,3.998e-05
SYRUPUSDT,2026-05-18 08:00:00+00:00,5e-05,0.4797409,0.0
SYRUPUSDT,2026-05-18 12:00:00+00:00,5e-05,0.4797409,5.46e-05
SYRUPUSDT,2026-05-18 16:00:00+00:00,5e-05,0.4797409,9.533e-05
SYRUPUSDT,2026-05-18 20:00:00+00:00,5e-05,0.4797409,0.0
SYRUPUSDT,2026-05-19 00:00:00+00:00,5e-05,0.4797409,0.0
SYRUPUSDT,2026-05-19 04:00:00+00:00,5e-05,0.4797409,0.0
SYRUPUSDT,2026-05-19 08:00:00+00:00,5e-05,0.4797409,0.0
SYRUPUSDT,2026-05-19 12:00:00+00:00,5e-05,0.4797409,0.0
SYRUPUSDT,2026-05-19 16:00:00+00:00,4.74e-05,0.36098674,-2.6e-06
SYRUPUSDT,2026-05-19 20:00:00+00:00,5e-05,0.483312,0.0
SYRUPUSDT,2026-05-20 00:00:00+00:00,5e-05,0.483312,0.0
SYRUPUSDT,2026-05-20 04:00:00+00:00,3.13e-05,-0.37590265,-1.87e-05
SYRUPUSDT,2026-05-20 08:00:00+00:00,1.341e-05,-1.1618907,-3.659e-05
SYRUPUSDT,2026-05-20 12:00:00+00:00,5e-05,0.53846043,0.0
SYRUPUSDT,2026-05-20 16:00:00+00:00,8.86e-06,-1.304759,-3.854e-05
SYRUPUSDT,2026-05-20 20:00:00+00:00,5e-05,0.5392151,0.0
SYRUPUSDT,2026-05-21 00:00:00+00:00,5e-05,0.5384971,0.0
SYRUPUSDT,2026-05-21 04:00:00+00:00,5e-05,0.51812255,1.87e-05
SYRUPUSDT,2026-05-21 08:00:00+00:00,5e-05,0.48129976,3.659e-05
SYRUPUSDT,2026-05-21 12:00:00+00:00,5e-05,0.48129976,0.0
SYRUPUSDT,2026-05-21 16:00:00+00:00,5e-05,0.4488404,4.114e-05
SYRUPUSDT,2026-05-21 20:00:00+00:00,5e-05,0.4488404,0.0
SYRUPUSDT,2026-05-22 00:00:00+00:00,5e-05,0.4488404,0.0
SYRUPUSDT,2026-05-22 04:00:00+00:00,5e-05,0.4488404,0.0
SYRUPUSDT,2026-05-22 08:00:00+00:00,5e-05,0.4488404,0.0
SYRUPUSDT,2026-05-22 12:00:00+00:00,4.54e-05,0.23000401,-4.6e-06
SYRUPUSDT,2026-05-22 16:00:00+00:00,5e-05,0.45488244,0.0
SYRUPUSDT,2026-05-22 20:00:00+00:00,5e-05,0.45488244,0.0
SYRUPUSDT,2026-05-23 00:00:00+00:00,3.722e-05,-0.21237619,-1.278e-05
SYRUPUSDT,2026-05-23 04:00:00+00:00,-4.666e-05,-3.6134295,-9.666e-05
SYRUPUSDT,2026-05-23 08:00:00+00:00,5e-05,0.44813702,0.0
SYRUPUSDT,2026-05-23 12:00:00+00:00,5e-05,0.44813702,4.6e-06
SYRUPUSDT,2026-05-23 16:00:00+00:00,4.276e-05,0.15247808,-7.24e-06
SYRUPUSDT,2026-05-23 20:00:00+00:00,5e-05,0.45651835,0.0
SYRUPUSDT,2026-05-24 00:00:00+00:00,5e-05,0.42079774,1.278e-05
SYRUPUSDT,2026-05-24 04:00:00+00:00,4.558e-05,0.1978799,9.224e-05
SYRUPUSDT,2026-05-24 08:00:00+00:00,5e-05,0.39163068,0.0
SYRUPUSDT,2026-05-24 12:00:00+00:00,2.915e-05,-0.5869092,-2.085e-05
SYRUPUSDT,2026-05-24 16:00:00+00:00,4.852e-05,0.26087406,5.76e-06
SYRUPUSDT,2026-05-24 20:00:00+00:00,5e-05,0.34761187,0.0
SYRUPUSDT,2026-05-25 00:00:00+00:00,4.641e-05,0.13992542,-3.59e-06
SYRUPUSDT,2026-05-25 04:00:00+00:00,5e-05,0.35311556,4.42e-06
SYRUPUSDT,2026-05-25 08:00:00+00:00,5e-05,0.35311556,0.0
SYRUPUSDT,2026-05-25 12:00:00+00:00,5e-05,0.35311556,2.085e-05
SYRUPUSDT,2026-05-25 16:00:00+00:00,5e-05,0.35311556,1.48e-06
SYRUPUSDT,2026-05-25 20:00:00+00:00,5e-05,0.35311556,0.0
SYRUPUSDT,2026-05-26 00:00:00+00:00,5e-05,0.35311556,3.59e-06
SYRUPUSDT,2026-05-26 04:00:00+00:00,5e-05,0.35311556,0.0
SYRUPUSDT,2026-05-26 08:00:00+00:00,5e-05,0.35311556,0.0
SYRUPUSDT,2026-05-26 12:00:00+00:00,5e-05,0.35311556,0.0
SYRUPUSDT,2026-05-26 16:00:00+00:00,5e-05,0.34908965,0.0
SYRUPUSDT,2026-05-26 20:00:00+00:00,5e-05,0.34900594,0.0
SYRUPUSDT,2026-05-27 00:00:00+00:00,5e-05,0.34900594,0.0
SYRUPUSDT,2026-05-27 04:00:00+00:00,5e-05,0.32499653,0.0
SYRUPUSDT,2026-05-27 08:00:00+00:00,5e-05,0.28535688,0.0
SYRUPUSDT,2026-05-27 12:00:00+00:00,5e-05,0.28450227,0.0
SYRUPUSDT,2026-05-27 16:00:00+00:00,5e-05,0.23997986,0.0
SYRUPUSDT,2026-05-27 20:00:00+00:00,5e-05,0.23997986,0.0
SYRUPUSDT,2026-05-28 00:00:00+00:00,5e-05,0.23997986,0.0
SYRUPUSDT,2026-05-28 04:00:00+00:00,3.33e-05,-0.8375967,-1.67e-05
SYRUPUSDT,2026-05-28 08:00:00+00:00,5e-05,0.26380223,0.0
SYRUPUSDT,2026-05-28 12:00:00+00:00,5e-05,0.26380223,0.0
SYRUPUSDT,2026-05-28 16:00:00+00:00,5e-05,0.26380223,0.0
SYRUPUSDT,2026-05-28 20:00:00+00:00,5e-05,0.26380223,0.0
SYRUPUSDT,2026-05-29 00:00:00+00:00,5e-05,0.26380223,0.0
SYRUPUSDT,2026-05-29 04:00:00+00:00,5e-05,0.26380223,1.67e-05
SYRUPUSDT,2026-05-29 08:00:00+00:00,5e-05,0.26380223,0.0
SYRUPUSDT,2026-05-29 12:00:00+00:00,5e-05,0.25653237,0.0
SYRUPUSDT,2026-05-29 16:00:00+00:00,5e-05,0.25653237,0.0
SYRUPUSDT,2026-05-29 20:00:00+00:00,5e-05,0.25653237,0.0
SYRUPUSDT,2026-05-30 00:00:00+00:00,5e-05,0.23771308,0.0
SYRUPUSDT,2026-05-30 04:00:00+00:00,5e-05,0.28581968,0.0
SYRUPUSDT,2026-05-30 08:00:00+00:00,5e-05,0.30939725,0.0
SYRUPUSDT,2026-05-30 12:00:00+00:00,5e-05,0.30939725,0.0
SYRUPUSDT,2026-05-30 16:00:00+00:00,5e-05,0.2746604,0.0
SYRUPUSDT,2026-05-30 20:00:00+00:00,4.599e-05,-0.6878729,-4.01e-06
SYRUPUSDT,2026-05-31 00:00:00+00:00,5e-05,0.29601488,0.0
SYRUPUSDT,2026-05-31 04:00:00+00:00,5e-05,0.27252215,0.0
SYRUPUSDT,2026-05-31 08:00:00+00:00,5e-05,0.272021,0.0
SYRUPUSDT,2026-05-31 12:00:00+00:00,5e-05,0.23112527,0.0
SYRUPUSDT,2026-05-31 16:00:00+00:00,5e-05,0.21758153,0.0
SYRUPUSDT,2026-05-31 20:00:00+00:00,5e-05,0.21758153,4.01e-06
SYRUPUSDT,2026-06-01 00:00:00+00:00,5e-05,0.18858348,0.0
SYRUPUSDT,2026-06-01 04:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-01 08:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-01 12:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-01 16:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-01 20:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-02 00:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-02 04:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-02 08:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-02 12:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-02 16:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-02 20:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-03 00:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-03 04:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-03 08:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-03 12:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-03 16:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-03 20:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-04 00:00:00+00:00,5e-05,0.18795921,0.0
SYRUPUSDT,2026-06-04 04:00:00+00:00,5e-05,0.15613502,0.0
SYRUPUSDT,2026-06-04 08:00:00+00:00,5e-05,0.15613502,0.0
SYRUPUSDT,2026-06-04 12:00:00+00:00,5e-05,0.15613502,0.0
SYRUPUSDT,2026-06-04 16:00:00+00:00,5e-05,0.15613502,0.0
TAOUSDT,2026-05-15 00:00:00+00:00,1.53e-06,-0.31636617,-4.12e-06
TAOUSDT,2026-05-15 04:00:00+00:00,2.794e-05,0.3047576,5.193e-05
TAOUSDT,2026-05-15 08:00:00+00:00,5e-05,0.8155671,0.00011173
TAOUSDT,2026-05-15 12:00:00+00:00,5e-05,0.8155671,6.698e-05
TAOUSDT,2026-05-15 16:00:00+00:00,5e-05,0.77627045,0.00010375
TAOUSDT,2026-05-15 20:00:00+00:00,5e-05,0.7396189,0.00017968
TAOUSDT,2026-05-16 00:00:00+00:00,-3.21e-05,-1.1328468,-3.363e-05
TAOUSDT,2026-05-16 04:00:00+00:00,5e-05,0.7228866,2.206e-05
TAOUSDT,2026-05-16 08:00:00+00:00,5e-05,0.7228866,0.0
TAOUSDT,2026-05-16 12:00:00+00:00,5e-05,0.7228866,0.0
TAOUSDT,2026-05-16 16:00:00+00:00,-4.896e-05,-1.4510204,-9.896e-05
TAOUSDT,2026-05-16 20:00:00+00:00,-0.00010214,-2.3933403,-0.00015214
TAOUSDT,2026-05-17 00:00:00+00:00,-0.00013765,-2.8573446,-0.00010555
TAOUSDT,2026-05-17 04:00:00+00:00,3.667e-05,0.51034385,-1.333e-05
TAOUSDT,2026-05-17 08:00:00+00:00,5e-05,0.76859736,0.0
TAOUSDT,2026-05-17 12:00:00+00:00,5e-05,0.76859736,0.0
TAOUSDT,2026-05-17 16:00:00+00:00,-5.79e-05,-1.2564541,-8.94e-06
TAOUSDT,2026-05-17 20:00:00+00:00,-3.664e-05,-0.8099202,6.55e-05
TAOUSDT,2026-05-18 00:00:00+00:00,5e-05,0.84773594,0.00018765
TAOUSDT,2026-05-18 04:00:00+00:00,5e-05,0.81347954,1.333e-05
TAOUSDT,2026-05-18 08:00:00+00:00,5e-05,0.78208745,0.0
TAOUSDT,2026-05-18 12:00:00+00:00,5e-05,0.78208745,0.0
TAOUSDT,2026-05-18 16:00:00+00:00,5e-05,0.78208745,0.0001079
TAOUSDT,2026-05-18 20:00:00+00:00,4.304e-05,0.65520865,7.968e-05
TAOUSDT,2026-05-19 00:00:00+00:00,5e-05,0.78688365,0.0
TAOUSDT,2026-05-19 04:00:00+00:00,-5.164e-05,-1.0966185,-0.00010164
TAOUSDT,2026-05-19 08:00:00+00:00,3.616e-05,0.51003504,-1.384e-05
TAOUSDT,2026-05-19 12:00:00+00:00,-4.106e-05,-0.90096897,-9.106e-05
TAOUSDT,2026-05-19 16:00:00+00:00,-8.45e-06,-0.2673399,-5.845e-05
TAOUSDT,2026-05-19 20:00:00+00:00,1.006e-05,0.09997702,-3.298e-05
TAOUSDT,2026-05-20 00:00:00+00:00,3.42e-05,0.5484784,-1.58e-05
TAOUSDT,2026-05-20 04:00:00+00:00,5e-05,0.82428116,0.00010164
TAOUSDT,2026-05-20 08:00:00+00:00,8.72e-06,0.06759851,-2.744e-05
TAOUSDT,2026-05-20 12:00:00+00:00,5e-05,0.8092439,9.106e-05
TAOUSDT,2026-05-20 16:00:00+00:00,-7.411e-05,-1.4804274,-6.566e-05
TAOUSDT,2026-05-20 20:00:00+00:00,-0.00012466,-2.215648,-0.00013472
TAOUSDT,2026-05-21 00:00:00+00:00,-6.171e-05,-1.0649112,-9.591e-05
TAOUSDT,2026-05-21 04:00:00+00:00,-5.693e-05,-0.9592661,-0.00010693
TAOUSDT,2026-05-21 08:00:00+00:00,-7.695e-05,-1.2864573,-8.567e-05
TAOUSDT,2026-05-21 12:00:00+00:00,-9.494e-05,-1.5178832,-0.00014494
TAOUSDT,2026-05-21 16:00:00+00:00,5e-05,0.84026366,0.00012411
TAOUSDT,2026-05-21 20:00:00+00:00,5e-05,0.80955344,0.00017466
TAOUSDT,2026-05-22 00:00:00+00:00,5e-05,0.783538,0.00011171
TAOUSDT,2026-05-22 04:00:00+00:00,5e-05,0.7703579,0.00010693
