feature,coef,fold,seed,intercept,alpha
sym_BIOUSDT,-1.422583,3,19,0.7407630085945129,0.1
sym_BNBUSDT,0.2263686,3,19,0.7407630085945129,0.1
sym_DOGEUSDT,-1.2325277,3,19,0.7407630085945129,0.1
sym_DOTUSDT,-0.7538827,3,19,0.7407630085945129,0.1
sym_ENAUSDT,-1.1183736,3,19,0.7407630085945129,0.1
sym_ETCUSDT,-0.47637784,3,19,0.7407630085945129,0.1
sym_ETHUSDT,0.430576,3,19,0.7407630085945129,0.1
sym_FILUSDT,-0.8237556,3,19,0.7407630085945129,0.1
sym_GMXUSDT,-0.50640005,3,19,0.7407630085945129,0.1
sym_HBARUSDT,-1.2756162,3,19,0.7407630085945129,0.1
sym_HYPEUSDT,-0.37972242,3,19,0.7407630085945129,0.1
sym_ICPUSDT,-0.74114794,3,19,0.7407630085945129,0.1
sym_INJUSDT,-0.56127375,3,19,0.7407630085945129,0.1
sym_JTOUSDT,-0.8951918,3,19,0.7407630085945129,0.1
sym_JUPUSDT,-1.0989914,3,19,0.7407630085945129,0.1
sym_LDOUSDT,-1.0004915,3,19,0.7407630085945129,0.1
sym_LINKUSDT,-0.48115999,3,19,0.7407630085945129,0.1
sym_LTCUSDT,-0.18659614,3,19,0.7407630085945129,0.1
sym_NEARUSDT,-0.8413672,3,19,0.7407630085945129,0.1
sym_ONDOUSDT,-1.034506,3,19,0.7407630085945129,0.1
sym_OPUSDT,-1.0909464,3,19,0.7407630085945129,0.1
sym_ORDIUSDT,-0.597948,3,19,0.7407630085945129,0.1
sym_PENDLEUSDT,-0.73243105,3,19,0.7407630085945129,0.1
sym_PENGUUSDT,-1.6286412,3,19,0.7407630085945129,0.1
sym_PUMPUSDT,-1.7412968,3,19,0.7407630085945129,0.1
sym_RUNEUSDT,-0.92581743,3,19,0.7407630085945129,0.1
sym_SEIUSDT,-1.2314298,3,19,0.7407630085945129,0.1
sym_SOLUSDT,-0.07165676,3,19,0.7407630085945129,0.1
sym_STRKUSDT,-1.3702203,3,19,0.7407630085945129,0.1
sym_SUIUSDT,-0.7984364,3,19,0.7407630085945129,0.1
sym_TAOUSDT,0.041752078,3,19,0.7407630085945129,0.1
sym_TIAUSDT,-0.88778245,3,19,0.7407630085945129,0.1
sym_TONUSDT,-0.77307594,3,19,0.7407630085945129,0.1
sym_TRBUSDT,-0.34393814,3,19,0.7407630085945129,0.1
sym_UNIUSDT,-0.61575866,3,19,0.7407630085945129,0.1
sym_VIRTUALUSDT,-0.9317762,3,19,0.7407630085945129,0.1
sym_VVVUSDT,-0.7730006,3,19,0.7407630085945129,0.1
sym_WIFUSDT,-0.99755454,3,19,0.7407630085945129,0.1
sym_WLDUSDT,-0.9719532,3,19,0.7407630085945129,0.1
sym_XRPUSDT,-0.8338445,3,19,0.7407630085945129,0.1
sym_ZECUSDT,-0.33831245,3,19,0.7407630085945129,0.1
return_1d,0.065306,3,2718,0.713148832321167,0.1
atr_pct,0.0070716324,3,2718,0.713148832321167,0.1
dom_level_vs_bk,-0.4167264,3,2718,0.713148832321167,0.1
dom_change_288b_vs_bk,-0.045134574,3,2718,0.713148832321167,0.1
bk_ema_slope_4h,0.017475741,3,2718,0.713148832321167,0.1
corr_change_3d_vs_bk,0.0098611405,3,2718,0.713148832321167,0.1
obv_z_1d,0.02628523,3,2718,0.713148832321167,0.1
vwap_slope_96,-0.019372022,3,2718,0.713148832321167,0.1
bars_since_high_xs_rank,0.00975529,3,2718,0.713148832321167,0.1
idio_vol_1d_vs_bk_xs_rank,0.0048357775,3,2718,0.713148832321167,0.1
funding_rate,0.004689927,3,2718,0.713148832321167,0.1
funding_rate_z_7d,0.0098850895,3,2718,0.713148832321167,0.1
corr_to_btc_1d,0.02114772,3,2718,0.713148832321167,0.1
idio_vol_to_btc_1h,0.0024526648,3,2718,0.713148832321167,0.1
beta_to_btc_change_5d,0.0055295387,3,2718,0.713148832321167,0.1
funding_rate_1d_change,-0.010387769,3,2718,0.713148832321167,0.1
sym_ADAUSDT,-0.9883681,3,2718,0.713148832321167,0.1
sym_APTUSDT,-0.7147478,3,2718,0.713148832321167,0.1
sym_ARBUSDT,-1.0996203,3,2718,0.713148832321167,0.1
sym_ASTERUSDT,0.0,3,2718,0.713148832321167,0.1
sym_ATOMUSDT,-0.6988455,3,2718,0.713148832321167,0.1
sym_AVAXUSDT,-0.41947466,3,2718,0.713148832321167,0.1
sym_AXSUSDT,-0.80706763,3,2718,0.713148832321167,0.1
sym_BCHUSDT,0.101807974,3,2718,0.713148832321167,0.1
sym_BIOUSDT,-1.3563935,3,2718,0.713148832321167,0.1
sym_BNBUSDT,0.21534592,3,2718,0.713148832321167,0.1
sym_DOGEUSDT,-1.1861876,3,2718,0.713148832321167,0.1
sym_DOTUSDT,-0.72115594,3,2718,0.713148832321167,0.1
sym_ENAUSDT,-1.0735066,3,2718,0.713148832321167,0.1
sym_ETCUSDT,-0.4545769,3,2718,0.713148832321167,0.1
sym_ETHUSDT,0.41702548,3,2718,0.713148832321167,0.1
sym_FILUSDT,-0.80441517,3,2718,0.713148832321167,0.1
sym_GMXUSDT,-0.4771284,3,2718,0.713148832321167,0.1
sym_HBARUSDT,-1.2322459,3,2718,0.713148832321167,0.1
sym_HYPEUSDT,-0.3599035,3,2718,0.713148832321167,0.1
sym_ICPUSDT,-0.70847094,3,2718,0.713148832321167,0.1
sym_INJUSDT,-0.5443582,3,2718,0.713148832321167,0.1
sym_JTOUSDT,-0.87629193,3,2718,0.713148832321167,0.1
sym_JUPUSDT,-1.068191,3,2718,0.713148832321167,0.1
sym_LDOUSDT,-0.9601707,3,2718,0.713148832321167,0.1
sym_LINKUSDT,-0.4689511,3,2718,0.713148832321167,0.1
sym_LTCUSDT,-0.16775803,3,2718,0.713148832321167,0.1
sym_NEARUSDT,-0.8163881,3,2718,0.713148832321167,0.1
sym_ONDOUSDT,-0.99675,3,2718,0.713148832321167,0.1
sym_OPUSDT,-1.0411508,3,2718,0.713148832321167,0.1
sym_ORDIUSDT,-0.57130855,3,2718,0.713148832321167,0.1
sym_PENDLEUSDT,-0.6976076,3,2718,0.713148832321167,0.1
sym_PENGUUSDT,-1.5513902,3,2718,0.713148832321167,0.1
sym_PUMPUSDT,-1.6659539,3,2718,0.713148832321167,0.1
sym_RUNEUSDT,-0.8867644,3,2718,0.713148832321167,0.1
sym_SEIUSDT,-1.1777762,3,2718,0.713148832321167,0.1
sym_SOLUSDT,-0.0778378,3,2718,0.713148832321167,0.1
sym_STRKUSDT,-1.3188087,3,2718,0.713148832321167,0.1
sym_SUIUSDT,-0.76237243,3,2718,0.713148832321167,0.1
sym_TAOUSDT,0.033369467,3,2718,0.713148832321167,0.1
sym_TIAUSDT,-0.8636433,3,2718,0.713148832321167,0.1
sym_TONUSDT,-0.7591264,3,2718,0.713148832321167,0.1
sym_TRBUSDT,-0.3389828,3,2718,0.713148832321167,0.1
sym_UNIUSDT,-0.5816472,3,2718,0.713148832321167,0.1
sym_VIRTUALUSDT,-0.89362985,3,2718,0.713148832321167,0.1
sym_VVVUSDT,-0.7384875,3,2718,0.713148832321167,0.1
sym_WIFUSDT,-0.9672449,3,2718,0.713148832321167,0.1
sym_WLDUSDT,-0.9486966,3,2718,0.713148832321167,0.1
sym_XRPUSDT,-0.8039591,3,2718,0.713148832321167,0.1
sym_ZECUSDT,-0.3193964,3,2718,0.713148832321167,0.1
return_1d,0.056517985,4,42,0.5899440050125122,0.1
atr_pct,0.01766136,4,42,0.5899440050125122,0.1
dom_level_vs_bk,-0.34816858,4,42,0.5899440050125122,0.1
dom_change_288b_vs_bk,-0.041394733,4,42,0.5899440050125122,0.1
bk_ema_slope_4h,0.017004697,4,42,0.5899440050125122,0.1
corr_change_3d_vs_bk,0.0046997014,4,42,0.5899440050125122,0.1
obv_z_1d,0.031711932,4,42,0.5899440050125122,0.1
vwap_slope_96,-0.026728947,4,42,0.5899440050125122,0.1
bars_since_high_xs_rank,0.010960603,4,42,0.5899440050125122,0.1
idio_vol_1d_vs_bk_xs_rank,0.007079173,4,42,0.5899440050125122,0.1
funding_rate,0.0006283374,4,42,0.5899440050125122,0.1
funding_rate_z_7d,0.009010591,4,42,0.5899440050125122,0.1
corr_to_btc_1d,0.034039088,4,42,0.5899440050125122,0.1
idio_vol_to_btc_1h,0.003309775,4,42,0.5899440050125122,0.1
beta_to_btc_change_5d,0.0019277513,4,42,0.5899440050125122,0.1
funding_rate_1d_change,-0.0055660824,4,42,0.5899440050125122,0.1
sym_ADAUSDT,-0.82142276,4,42,0.5899440050125122,0.1
sym_APTUSDT,-0.5903266,4,42,0.5899440050125122,0.1
sym_ARBUSDT,-0.940249,4,42,0.5899440050125122,0.1
sym_ASTERUSDT,0.0,4,42,0.5899440050125122,0.1
sym_ATOMUSDT,-0.5957876,4,42,0.5899440050125122,0.1
sym_AVAXUSDT,-0.3139534,4,42,0.5899440050125122,0.1
sym_AXSUSDT,-0.6810076,4,42,0.5899440050125122,0.1
sym_BCHUSDT,0.13028815,4,42,0.5899440050125122,0.1
sym_BIOUSDT,-1.1298366,4,42,0.5899440050125122,0.1
sym_BNBUSDT,0.24785928,4,42,0.5899440050125122,0.1
sym_DOGEUSDT,-0.9996803,4,42,0.5899440050125122,0.1
sym_DOTUSDT,-0.608976,4,42,0.5899440050125122,0.1
sym_ENAUSDT,-0.87123495,4,42,0.5899440050125122,0.1
sym_ETCUSDT,-0.39343837,4,42,0.5899440050125122,0.1
sym_ETHUSDT,0.34449452,4,42,0.5899440050125122,0.1
sym_FILUSDT,-0.66292715,4,42,0.5899440050125122,0.1
sym_GMXUSDT,-0.39877948,4,42,0.5899440050125122,0.1
sym_HBARUSDT,-1.0371839,4,42,0.5899440050125122,0.1
sym_HYPEUSDT,-0.26237395,4,42,0.5899440050125122,0.1
sym_ICPUSDT,-0.59232664,4,42,0.5899440050125122,0.1
sym_INJUSDT,-0.44973227,4,42,0.5899440050125122,0.1
sym_JTOUSDT,-0.7507196,4,42,0.5899440050125122,0.1
sym_JUPUSDT,-0.9008341,4,42,0.5899440050125122,0.1
sym_LDOUSDT,-0.8063492,4,42,0.5899440050125122,0.1
sym_LINKUSDT,-0.39640927,4,42,0.5899440050125122,0.1
sym_LTCUSDT,-0.14045228,4,42,0.5899440050125122,0.1
sym_NEARUSDT,-0.68449175,4,42,0.5899440050125122,0.1
sym_ONDOUSDT,-0.85298634,4,42,0.5899440050125122,0.1
sym_OPUSDT,-0.86269295,4,42,0.5899440050125122,0.1
sym_ORDIUSDT,-0.48529038,4,42,0.5899440050125122,0.1
sym_PENDLEUSDT,-0.5765238,4,42,0.5899440050125122,0.1
sym_PENGUUSDT,-1.2861621,4,42,0.5899440050125122,0.1
sym_PUMPUSDT,-1.3909223,4,42,0.5899440050125122,0.1
sym_RUNEUSDT,-0.7388204,4,42,0.5899440050125122,0.1
sym_SEIUSDT,-0.99487656,4,42,0.5899440050125122,0.1
sym_SOLUSDT,-0.048020303,4,42,0.5899440050125122,0.1
sym_STRKUSDT,-1.0882347,4,42,0.5899440050125122,0.1
sym_SUIUSDT,-0.64751405,4,42,0.5899440050125122,0.1
sym_TAOUSDT,0.034686957,4,42,0.5899440050125122,0.1
sym_TIAUSDT,-0.7111703,4,42,0.5899440050125122,0.1
sym_TONUSDT,-0.60419863,4,42,0.5899440050125122,0.1
sym_TRBUSDT,-0.27299303,4,42,0.5899440050125122,0.1
sym_UNIUSDT,-0.5205939,4,42,0.5899440050125122,0.1
sym_VIRTUALUSDT,-0.75826204,4,42,0.5899440050125122,0.1
sym_VVVUSDT,-0.6320689,4,42,0.5899440050125122,0.1
sym_WIFUSDT,-0.8134957,4,42,0.5899440050125122,0.1
sym_WLDUSDT,-0.7752209,4,42,0.5899440050125122,0.1
sym_XRPUSDT,-0.6567763,4,42,0.5899440050125122,0.1
sym_ZECUSDT,-0.21847893,4,42,0.5899440050125122,0.1
return_1d,0.055718645,4,1337,0.5710208415985107,0.1
atr_pct,0.024066593,4,1337,0.5710208415985107,0.1
dom_level_vs_bk,-0.3370283,4,1337,0.5710208415985107,0.1
dom_change_288b_vs_bk,-0.03849387,4,1337,0.5710208415985107,0.1
bk_ema_slope_4h,0.016692556,4,1337,0.5710208415985107,0.1
corr_change_3d_vs_bk,0.0055060694,4,1337,0.5710208415985107,0.1
obv_z_1d,0.032198675,4,1337,0.5710208415985107,0.1
vwap_slope_96,-0.02456249,4,1337,0.5710208415985107,0.1
bars_since_high_xs_rank,0.011876952,4,1337,0.5710208415985107,0.1
idio_vol_1d_vs_bk_xs_rank,0.003495257,4,1337,0.5710208415985107,0.1
funding_rate,-0.0004622483,4,1337,0.5710208415985107,0.1
funding_rate_z_7d,0.009635445,4,1337,0.5710208415985107,0.1
corr_to_btc_1d,0.03243665,4,1337,0.5710208415985107,0.1
idio_vol_to_btc_1h,-0.0010595344,4,1337,0.5710208415985107,0.1
beta_to_btc_change_5d,0.00028274223,4,1337,0.5710208415985107,0.1
funding_rate_1d_change,-0.0078029507,4,1337,0.5710208415985107,0.1
sym_ADAUSDT,-0.80115795,4,1337,0.5710208415985107,0.1
sym_APTUSDT,-0.58011734,4,1337,0.5710208415985107,0.1
sym_ARBUSDT,-0.9084748,4,1337,0.5710208415985107,0.1
sym_ASTERUSDT,0.0,4,1337,0.5710208415985107,0.1
sym_ATOMUSDT,-0.5833436,4,1337,0.5710208415985107,0.1
sym_AVAXUSDT,-0.30401933,4,1337,0.5710208415985107,0.1
sym_AXSUSDT,-0.66461164,4,1337,0.5710208415985107,0.1
sym_BCHUSDT,0.12508297,4,1337,0.5710208415985107,0.1
sym_BIOUSDT,-1.0763103,4,1337,0.5710208415985107,0.1
sym_BNBUSDT,0.24020523,4,1337,0.5710208415985107,0.1
sym_DOGEUSDT,-0.97318083,4,1337,0.5710208415985107,0.1
sym_DOTUSDT,-0.5801844,4,1337,0.5710208415985107,0.1
sym_ENAUSDT,-0.8412061,4,1337,0.5710208415985107,0.1
sym_ETCUSDT,-0.37097806,4,1337,0.5710208415985107,0.1
sym_ETHUSDT,0.3388268,4,1337,0.5710208415985107,0.1
sym_FILUSDT,-0.63754743,4,1337,0.5710208415985107,0.1
sym_GMXUSDT,-0.37023604,4,1337,0.5710208415985107,0.1
sym_HBARUSDT,-0.99810433,4,1337,0.5710208415985107,0.1
sym_HYPEUSDT,-0.24453868,4,1337,0.5710208415985107,0.1
sym_ICPUSDT,-0.5974959,4,1337,0.5710208415985107,0.1
sym_INJUSDT,-0.4371548,4,1337,0.5710208415985107,0.1
sym_JTOUSDT,-0.7094812,4,1337,0.5710208415985107,0.1
sym_JUPUSDT,-0.8605696,4,1337,0.5710208415985107,0.1
sym_LDOUSDT,-0.7811528,4,1337,0.5710208415985107,0.1
sym_LINKUSDT,-0.37863743,4,1337,0.5710208415985107,0.1
sym_LTCUSDT,-0.13218299,4,1337,0.5710208415985107,0.1
sym_NEARUSDT,-0.6519103,4,1337,0.5710208415985107,0.1
sym_ONDOUSDT,-0.82243335,4,1337,0.5710208415985107,0.1
sym_OPUSDT,-0.8434084,4,1337,0.5710208415985107,0.1
sym_ORDIUSDT,-0.4631819,4,1337,0.5710208415985107,0.1
sym_PENDLEUSDT,-0.5542624,4,1337,0.5710208415985107,0.1
sym_PENGUUSDT,-1.2431027,4,1337,0.5710208415985107,0.1
sym_PUMPUSDT,-1.349923,4,1337,0.5710208415985107,0.1
sym_RUNEUSDT,-0.71323234,4,1337,0.5710208415985107,0.1
sym_SEIUSDT,-0.9709179,4,1337,0.5710208415985107,0.1
sym_SOLUSDT,-0.041091707,4,1337,0.5710208415985107,0.1
sym_STRKUSDT,-1.0630567,4,1337,0.5710208415985107,0.1
sym_SUIUSDT,-0.6178519,4,1337,0.5710208415985107,0.1
sym_TAOUSDT,0.032718364,4,1337,0.5710208415985107,0.1
sym_TIAUSDT,-0.7001273,4,1337,0.5710208415985107,0.1
sym_TONUSDT,-0.5788841,4,1337,0.5710208415985107,0.1
sym_TRBUSDT,-0.27665412,4,1337,0.5710208415985107,0.1
sym_UNIUSDT,-0.4867464,4,1337,0.5710208415985107,0.1
sym_VIRTUALUSDT,-0.73663175,4,1337,0.5710208415985107,0.1
sym_VVVUSDT,-0.5971658,4,1337,0.5710208415985107,0.1
sym_WIFUSDT,-0.7845407,4,1337,0.5710208415985107,0.1
sym_WLDUSDT,-0.75401014,4,1337,0.5710208415985107,0.1
sym_XRPUSDT,-0.63793063,4,1337,0.5710208415985107,0.1
sym_ZECUSDT,-0.21087505,4,1337,0.5710208415985107,0.1
return_1d,0.05539224,4,7,0.621864378452301,0.1
atr_pct,0.025165705,4,7,0.621864378452301,0.1
dom_level_vs_bk,-0.36627793,4,7,0.621864378452301,0.1
dom_change_288b_vs_bk,-0.036648598,4,7,0.621864378452301,0.1
bk_ema_slope_4h,0.015949266,4,7,0.621864378452301,0.1
corr_change_3d_vs_bk,0.0050036935,4,7,0.621864378452301,0.1
obv_z_1d,0.03390071,4,7,0.621864378452301,0.1
vwap_slope_96,-0.025594397,4,7,0.621864378452301,0.1
bars_since_high_xs_rank,0.016659738,4,7,0.621864378452301,0.1
idio_vol_1d_vs_bk_xs_rank,0.0036475393,4,7,0.621864378452301,0.1
funding_rate,-0.0017052508,4,7,0.621864378452301,0.1
funding_rate_z_7d,0.012020773,4,7,0.621864378452301,0.1
corr_to_btc_1d,0.03264195,4,7,0.621864378452301,0.1
idio_vol_to_btc_1h,-0.0027799178,4,7,0.621864378452301,0.1
beta_to_btc_change_5d,0.0027916587,4,7,0.621864378452301,0.1
funding_rate_1d_change,-0.006295371,4,7,0.621864378452301,0.1
sym_ADAUSDT,-0.8703503,4,7,0.621864378452301,0.1
sym_APTUSDT,-0.62913215,4,7,0.621864378452301,0.1
sym_ARBUSDT,-0.99505043,4,7,0.621864378452301,0.1
sym_ASTERUSDT,0.0,4,7,0.621864378452301,0.1
sym_ATOMUSDT,-0.6249537,4,7,0.621864378452301,0.1
sym_AVAXUSDT,-0.3331199,4,7,0.621864378452301,0.1
sym_AXSUSDT,-0.7284807,4,7,0.621864378452301,0.1
sym_BCHUSDT,0.13289432,4,7,0.621864378452301,0.1
sym_BIOUSDT,-1.1973542,4,7,0.621864378452301,0.1
sym_BNBUSDT,0.24848549,4,7,0.621864378452301,0.1
sym_DOGEUSDT,-1.0593711,4,7,0.621864378452301,0.1
sym_DOTUSDT,-0.6317872,4,7,0.621864378452301,0.1
sym_ENAUSDT,-0.9255923,4,7,0.621864378452301,0.1
sym_ETCUSDT,-0.41186976,4,7,0.621864378452301,0.1
sym_ETHUSDT,0.35074767,4,7,0.621864378452301,0.1
sym_FILUSDT,-0.69527614,4,7,0.621864378452301,0.1
sym_GMXUSDT,-0.40034997,4,7,0.621864378452301,0.1
sym_HBARUSDT,-1.0925372,4,7,0.621864378452301,0.1
sym_HYPEUSDT,-0.27371612,4,7,0.621864378452301,0.1
sym_ICPUSDT,-0.62496775,4,7,0.621864378452301,0.1
sym_INJUSDT,-0.47631666,4,7,0.621864378452301,0.1
sym_JTOUSDT,-0.7747006,4,7,0.621864378452301,0.1
sym_JUPUSDT,-0.9416556,4,7,0.621864378452301,0.1
sym_LDOUSDT,-0.8446587,4,7,0.621864378452301,0.1
sym_LINKUSDT,-0.40918037,4,7,0.621864378452301,0.1
sym_LTCUSDT,-0.14863808,4,7,0.621864378452301,0.1
sym_NEARUSDT,-0.7098331,4,7,0.621864378452301,0.1
sym_ONDOUSDT,-0.8937616,4,7,0.621864378452301,0.1
sym_OPUSDT,-0.9181674,4,7,0.621864378452301,0.1
sym_ORDIUSDT,-0.50352687,4,7,0.621864378452301,0.1
sym_PENDLEUSDT,-0.6110711,4,7,0.621864378452301,0.1
sym_PENGUUSDT,-1.3617457,4,7,0.621864378452301,0.1
sym_PUMPUSDT,-1.452652,4,7,0.621864378452301,0.1
sym_RUNEUSDT,-0.7772537,4,7,0.621864378452301,0.1
sym_SEIUSDT,-1.0588645,4,7,0.621864378452301,0.1
sym_SOLUSDT,-0.06540458,4,7,0.621864378452301,0.1
sym_STRKUSDT,-1.1564033,4,7,0.621864378452301,0.1
sym_SUIUSDT,-0.67255753,4,7,0.621864378452301,0.1
sym_TAOUSDT,0.022499008,4,7,0.621864378452301,0.1
sym_TIAUSDT,-0.7484736,4,7,0.621864378452301,0.1
sym_TONUSDT,-0.64765674,4,7,0.621864378452301,0.1
sym_TRBUSDT,-0.29263845,4,7,0.621864378452301,0.1
sym_UNIUSDT,-0.5459175,4,7,0.621864378452301,0.1
sym_VIRTUALUSDT,-0.79491633,4,7,0.621864378452301,0.1
sym_VVVUSDT,-0.6539811,4,7,0.621864378452301,0.1
sym_WIFUSDT,-0.8484983,4,7,0.621864378452301,0.1
sym_WLDUSDT,-0.80847466,4,7,0.621864378452301,0.1
sym_XRPUSDT,-0.6947419,4,7,0.621864378452301,0.1
sym_ZECUSDT,-0.23047024,4,7,0.621864378452301,0.1
return_1d,0.05647491,4,19,0.6093729734420776,0.1
atr_pct,0.020203399,4,19,0.6093729734420776,0.1
dom_level_vs_bk,-0.3565221,4,19,0.6093729734420776,0.1
dom_change_288b_vs_bk,-0.03787455,4,19,0.6093729734420776,0.1
bk_ema_slope_4h,0.018550565,4,19,0.6093729734420776,0.1
corr_change_3d_vs_bk,0.0047723018,4,19,0.6093729734420776,0.1
obv_z_1d,0.030674495,4,19,0.6093729734420776,0.1
vwap_slope_96,-0.025101757,4,19,0.6093729734420776,0.1
bars_since_high_xs_rank,0.012897476,4,19,0.6093729734420776,0.1
idio_vol_1d_vs_bk_xs_rank,0.0075082025,4,19,0.6093729734420776,0.1
funding_rate,-0.0011083296,4,19,0.6093729734420776,0.1
funding_rate_z_7d,0.012202707,4,19,0.6093729734420776,0.1
corr_to_btc_1d,0.034684174,4,19,0.6093729734420776,0.1
idio_vol_to_btc_1h,0.0018659555,4,19,0.6093729734420776,0.1
beta_to_btc_change_5d,0.0008885321,4,19,0.6093729734420776,0.1
funding_rate_1d_change,-0.00888304,4,19,0.6093729734420776,0.1
sym_ADAUSDT,-0.8446252,4,19,0.6093729734420776,0.1
sym_APTUSDT,-0.61337316,4,19,0.6093729734420776,0.1
sym_ARBUSDT,-0.95945907,4,19,0.6093729734420776,0.1
sym_ASTERUSDT,0.0,4,19,0.6093729734420776,0.1
sym_ATOMUSDT,-0.608876,4,19,0.6093729734420776,0.1
sym_AVAXUSDT,-0.32519305,4,19,0.6093729734420776,0.1
sym_AXSUSDT,-0.6962052,4,19,0.6093729734420776,0.1
sym_BCHUSDT,0.1244724,4,19,0.6093729734420776,0.1
sym_BIOUSDT,-1.1392509,4,19,0.6093729734420776,0.1
sym_BNBUSDT,0.24407513,4,19,0.6093729734420776,0.1
sym_DOGEUSDT,-1.0260974,4,19,0.6093729734420776,0.1
sym_DOTUSDT,-0.62456775,4,19,0.6093729734420776,0.1
sym_ENAUSDT,-0.9096704,4,19,0.6093729734420776,0.1
sym_ETCUSDT,-0.40339842,4,19,0.6093729734420776,0.1
sym_ETHUSDT,0.3484279,4,19,0.6093729734420776,0.1
sym_FILUSDT,-0.6768348,4,19,0.6093729734420776,0.1
sym_GMXUSDT,-0.39735317,4,19,0.6093729734420776,0.1
sym_HBARUSDT,-1.0662316,4,19,0.6093729734420776,0.1
sym_HYPEUSDT,-0.27210674,4,19,0.6093729734420776,0.1
sym_ICPUSDT,-0.61951697,4,19,0.6093729734420776,0.1
sym_INJUSDT,-0.4619348,4,19,0.6093729734420776,0.1
sym_JTOUSDT,-0.7665535,4,19,0.6093729734420776,0.1
sym_JUPUSDT,-0.9254932,4,19,0.6093729734420776,0.1
sym_LDOUSDT,-0.83196527,4,19,0.6093729734420776,0.1
sym_LINKUSDT,-0.39746064,4,19,0.6093729734420776,0.1
sym_LTCUSDT,-0.14651623,4,19,0.6093729734420776,0.1
sym_NEARUSDT,-0.6874763,4,19,0.6093729734420776,0.1
sym_ONDOUSDT,-0.8753126,4,19,0.6093729734420776,0.1
sym_OPUSDT,-0.90228224,4,19,0.6093729734420776,0.1
sym_ORDIUSDT,-0.50248736,4,19,0.6093729734420776,0.1
sym_PENDLEUSDT,-0.6056279,4,19,0.6093729734420776,0.1
sym_PENGUUSDT,-1.3355521,4,19,0.6093729734420776,0.1
sym_PUMPUSDT,-1.4157213,4,19,0.6093729734420776,0.1
sym_RUNEUSDT,-0.7607235,4,19,0.6093729734420776,0.1
sym_SEIUSDT,-1.0166409,4,19,0.6093729734420776,0.1
sym_SOLUSDT,-0.052119017,4,19,0.6093729734420776,0.1
sym_STRKUSDT,-1.1197131,4,19,0.6093729734420776,0.1
sym_SUIUSDT,-0.654771,4,19,0.6093729734420776,0.1
sym_TAOUSDT,0.0046318984,4,19,0.6093729734420776,0.1
sym_TIAUSDT,-0.7505583,4,19,0.6093729734420776,0.1
sym_TONUSDT,-0.6188024,4,19,0.6093729734420776,0.1
sym_TRBUSDT,-0.2887297,4,19,0.6093729734420776,0.1
sym_UNIUSDT,-0.5229748,4,19,0.6093729734420776,0.1
sym_VIRTUALUSDT,-0.7902331,4,19,0.6093729734420776,0.1
sym_VVVUSDT,-0.6575866,4,19,0.6093729734420776,0.1
sym_WIFUSDT,-0.8358147,4,19,0.6093729734420776,0.1
sym_WLDUSDT,-0.79751885,4,19,0.6093729734420776,0.1
sym_XRPUSDT,-0.66921437,4,19,0.6093729734420776,0.1
sym_ZECUSDT,-0.22552192,4,19,0.6093729734420776,0.1
return_1d,0.058783557,4,2718,0.5412723422050476,0.1
atr_pct,0.023662057,4,2718,0.5412723422050476,0.1
dom_level_vs_bk,-0.32042205,4,2718,0.5412723422050476,0.1
dom_change_288b_vs_bk,-0.041180898,4,2718,0.5412723422050476,0.1
bk_ema_slope_4h,0.018490149,4,2718,0.5412723422050476,0.1
corr_change_3d_vs_bk,0.0051301504,4,2718,0.5412723422050476,0.1
obv_z_1d,0.03344019,4,2718,0.5412723422050476,0.1
vwap_slope_96,-0.028462645,4,2718,0.5412723422050476,0.1
bars_since_high_xs_rank,0.012724336,4,2718,0.5412723422050476,0.1
idio_vol_1d_vs_bk_xs_rank,0.001808963,4,2718,0.5412723422050476,0.1
funding_rate,0.0015727214,4,2718,0.5412723422050476,0.1
funding_rate_z_7d,0.009170933,4,2718,0.5412723422050476,0.1
corr_to_btc_1d,0.034489114,4,2718,0.5412723422050476,0.1
idio_vol_to_btc_1h,-0.0009714192,4,2718,0.5412723422050476,0.1
beta_to_btc_change_5d,0.0041929535,4,2718,0.5412723422050476,0.1
funding_rate_1d_change,-0.008084401,4,2718,0.5412723422050476,0.1
sym_ADAUSDT,-0.77106917,4,2718,0.5412723422050476,0.1
sym_APTUSDT,-0.5444263,4,2718,0.5412723422050476,0.1
sym_ARBUSDT,-0.87033135,4,2718,0.5412723422050476,0.1
sym_ASTERUSDT,0.0,4,2718,0.5412723422050476,0.1
sym_ATOMUSDT,-0.5548596,4,2718,0.5412723422050476,0.1
sym_AVAXUSDT,-0.29114637,4,2718,0.5412723422050476,0.1
sym_AXSUSDT,-0.6189422,4,2718,0.5412723422050476,0.1
sym_BCHUSDT,0.12757784,4,2718,0.5412723422050476,0.1
sym_BIOUSDT,-1.0164905,4,2718,0.5412723422050476,0.1
sym_BNBUSDT,0.22833933,4,2718,0.5412723422050476,0.1
sym_DOGEUSDT,-0.92916644,4,2718,0.5412723422050476,0.1
sym_DOTUSDT,-0.5661337,4,2718,0.5412723422050476,0.1
sym_ENAUSDT,-0.7844841,4,2718,0.5412723422050476,0.1
sym_ETCUSDT,-0.3586767,4,2718,0.5412723422050476,0.1
sym_ETHUSDT,0.3185413,4,2718,0.5412723422050476,0.1
sym_FILUSDT,-0.6260538,4,2718,0.5412723422050476,0.1
