cycle_id,open_time,n_universe,n_predicted,btc_ret_30d,regime,pred_disp,top_k_long,bot_k_short,gross_target,gross_after_stop,net_target,sleeve_count,stop_engaged,stop_k_sigma,equity_pre,equity_post,pnl_bps,gross_pnl_bps,cost_bps,turnover,long_ret_bps,short_ret_bps,long_alpha_bps,short_alpha_bps,n_trades,univ_hash,notes
406,2026-05-25 04:00:00+00:00,153,94,-0.0079479414986147,side,0.0800789445638656,"CCUSDT,HYPEUSDT,MORPHOUSDT","MEUSDT,SUIUSDT,SUPERUSDT",1.9395618722715688,1.9395618722715688,-5.551115123125783e-17,6,False,4653.833548195241,24478.76970598519,24763.46163759936,116.30156867914653,117.58474549026464,1.2831768111171271,0.5703008049409455,176.93789005152485,-59.353144561260194,111.68154343542903,-1.7554634976844672,10,495400bf,
407,2026-05-25 08:00:00+00:00,153,94,-0.0012662917272813,side,0.1007735356688499,"HYPEUSDT,MORPHOUSDT,XLMUSDT","ASTERUSDT,BERAUSDT,UNIUSDT",1.9395618722715688,1.9395618722715688,-5.551115123125783e-17,6,False,4673.792548543799,24763.46163759936,24857.70139377433,38.05597034620027,39.46440244540273,1.4084320992032828,0.6259698218681257,-1.6420714164442438,41.10647386184697,13.213374783364443,26.540089250464984,11,495400bf,
408,2026-05-25 12:00:00+00:00,153,94,-0.0040851726275392,side,0.0781129673123359,"HYPEUSDT,POLYXUSDT,YGGUSDT","BCHUSDT,PYTHUSDT,SUPERUSDT",1.9395618722715688,1.9395618722715688,-3.4694469519536136e-17,6,False,4670.311836038322,24857.70139377433,24757.528526411606,-40.2985238964254,-39.04528835591672,1.2532355405085946,0.5569935735593753,-18.136809308522707,-20.90847904739401,-67.65285351265608,22.84229529684661,10,495400bf,
409,2026-05-25 16:00:00+00:00,153,94,0.0025618786765608,side,0.0986882746219635,"HYPEUSDT,MORPHOUSDT,XLMUSDT","BCHUSDT,SUPERUSDT,ZROUSDT",1.9395618722715688,1.9395618722715688,-2.775557561562892e-17,6,False,4681.880691452789,24757.528526411606,24613.07274547352,-58.34822356520055,-57.0762289315086,1.271994633692091,0.565330948307596,-47.919377583249286,-9.156851348259313,-23.963512320767023,-30.32901829902761,10,495400bf,
410,2026-05-25 20:00:00+00:00,153,94,0.0017029911045889,side,0.0929378420114517,"ASTERUSDT,HYPEUSDT,MORPHOUSDT","MEUSDT,PROVEUSDT,SUPERUSDT",1.841435034364552,1.841435034364552,-6.938893903907228e-18,6,False,4693.581864477686,24613.07274547352,24740.202655202247,51.651376909902496,52.74758349576802,1.0962065858654324,0.4872029270513033,-85.98143709463204,138.72902059040004,-58.92302443067952,117.14126238644197,9,495400bf,
411,2026-05-26 00:00:00+00:00,152,94,-0.0048646844527262,side,0.0910339951515197,"BNBUSDT,HYPEUSDT,RENDERUSDT","BCHUSDT,MEUSDT,PROVEUSDT",1.9018731620929832,1.9018731620929832,1.3877787807814457e-17,6,False,4680.514195632181,24740.202655202247,24618.44613651763,-49.214034493374,-48.23896679985635,0.975067693517831,0.4333634193412581,-188.3223665302459,140.08339973038954,-101.06132813900903,53.952922240331645,10,9733b2b8,
412,2026-05-26 04:00:00+00:00,152,94,-0.0094382435040966,side,0.0669198557734489,"FETUSDT,HYPEUSDT,XLMUSDT","BCHUSDT,PROVEUSDT,ZROUSDT",1.9018731620929832,1.9018731620929832,2.4286128663675305e-17,6,False,4691.22000205609,24618.44613651763,24752.505958850048,54.45503001652192,55.79709326377783,1.3420632472543428,0.5964725543352634,70.95934739783227,-15.162254134054455,58.5099380785798,-4.213988797205584,11,9733b2b8,
413,2026-05-26 08:00:00+00:00,152,94,-0.0177853715767064,side,0.0850116163492202,"CCUSDT,HYPEUSDT,NXPCUSDT","BCHUSDT,SUPERUSDT,SYRUPUSDT",2.0,2.0,3.469446951953614e-18,6,False,4688.344858922822,24752.505958850048,24853.658394017315,40.86553310417476,42.16991652616959,1.3043834219933186,0.5797259653303638,176.25163218193563,-134.08171565576603,77.16603014266106,-46.93814522069875,11,9733b2b8,
414,2026-05-26 12:00:00+00:00,152,94,-0.0106042350287121,side,0.0893080979585647,"FETUSDT,NXPCUSDT,RENDERUSDT","MORPHOUSDT,SUPERUSDT,ZROUSDT",1.955498942026216,1.955498942026216,-2.775557561562892e-17,6,False,4683.843091473327,24853.658394017315,25218.9468670578,146.9757358250385,148.34308660996538,1.3673507849270103,0.60771145996756,18.597513096947303,129.7455735130181,171.4722994253937,-8.177636295309709,11,9733b2b8,
415,2026-05-26 16:00:00+00:00,152,94,-0.0201492575577342,side,0.0965180620551109,"CCUSDT,HYPEUSDT,NXPCUSDT","PYTHUSDT,SUPERUSDT,ZROUSDT",1.955498942026216,1.955498942026216,-6.938893903907228e-18,6,False,4713.113236458284,25218.9468670578,25309.57393493736,35.93610326287672,36.85545734365624,0.9193540807784384,0.4086018136793059,-120.5726042883545,157.42806163201072,-69.2411908791779,102.7309091216904,9,9733b2b8,
416,2026-05-26 20:00:00+00:00,152,94,-0.0272908147477553,side,0.085296057164669,"HYPEUSDT,METUSDT,SEIUSDT","BCHUSDT,SUIUSDT,SUPERUSDT",2.0,2.0,0.0,6,False,4713.435851936362,25309.57393493736,25408.96636667116,39.27068546839397,40.49841466775007,1.2277291993573831,0.5456574219366147,-28.685472731503488,69.18388739925355,-1.4473363660557408,40.03276551866413,10,9733b2b8,
417,2026-05-27 00:00:00+00:00,153,94,-0.036418278844945,side,0.0893431305885315,"CCUSDT,HYPEUSDT,NXPCUSDT","KASUSDT,METUSDT,SUIUSDT",1.923854109771556,1.923854109771556,-6.245004513516506e-17,6,False,4713.669302400781,25408.96636667116,25725.568563851622,124.60254880566556,126.00025013012122,1.3977013244554402,0.6212005886468622,35.665972419247325,90.33427771087388,69.95994643824403,46.4501621600952,11,561a4879,
418,2026-05-27 04:00:00+00:00,153,94,-0.0437822746653044,side,0.078254260122776,"FETUSDT,HYPEUSDT,SEIUSDT","KASUSDT,METUSDT,MEUSDT",1.8844225422867764,1.8844225422867764,-1.0408340855860844e-17,6,False,4736.714170639552,25725.568563851622,25963.4047504994,92.45128482096034,93.6642702785858,1.2129854576248835,0.5391046478332815,195.1776876495134,-101.5134173709276,152.13613141401635,-49.562049683413285,10,561a4879,
419,2026-05-27 08:00:00+00:00,153,94,-0.0220804470424638,side,0.0841365084052085,"HYPEUSDT,MORPHOUSDT,POLYXUSDT","MEUSDT,PYTHUSDT,SYRUPUSDT",1.8399214843129923,1.8399214843129923,3.8163916471489756e-17,6,False,4746.631048700842,25963.4047504994,26152.82228239425,72.95558256518878,74.09171432616249,1.136131760975071,0.5049474493222537,-26.333665429155072,100.42537975531756,5.235395902894138,64.23895759814393,10,561a4879,
420,2026-05-27 12:00:00+00:00,153,94,-0.0255842384310496,side,0.0818050652742385,"HYPEUSDT,POLYXUSDT,SEIUSDT","KASUSDT,MEUSDT,SUIUSDT",1.8844225422867769,1.8844225422867769,-2.0816681711721685e-17,6,False,4751.089040948957,26152.82228239425,25735.32296538115,-159.63834132507893,-158.1383413250789,1.5000000000000004,0.6666666666666667,-96.97106302529936,-61.1672782997795,-24.683161648858327,-140.9917837735216,12,561a4879,
421,2026-05-27 16:00:00+00:00,153,94,-0.019721830192097,side,0.1341118216514587,"HYPEUSDT,SEIUSDT,XLMUSDT","BERAUSDT,MEUSDT,SYRUPUSDT",1.8844225422867769,1.8844225422867769,-2.0816681711721685e-17,6,False,4842.351318285997,25735.32296538115,25920.940949189688,72.12576428833955,73.41326390133504,1.2874996129946374,0.5722220502198389,-54.66465211259943,128.07791601393447,-37.73427553526997,112.17229820068526,11,561a4879,
422,2026-05-27 20:00:00+00:00,153,94,-0.0229444885115015,side,0.1192029863595962,"HYPEUSDT,NXPCUSDT,XLMUSDT","MEUSDT,PROVEUSDT,SUSHIUSDT",2.0,2.0,-5.551115123125783e-17,6,False,4848.36958357154,25920.940949189688,25774.497279454783,-56.49627844219237,-55.14720043043607,1.349078011756721,0.5995902274474314,-290.9103383046338,235.76313787419767,-175.52171950707424,117.86709609224856,11,561a4879,
423,2026-05-28 00:00:00+00:00,153,94,-0.0353567517610419,side,0.1328605711460113,"HYPEUSDT,NXPCUSDT,XLMUSDT","BCHUSDT,SYRUPUSDT,UNIUSDT",2.0,2.0,0.0,6,False,4866.673550447628,25774.497279454783,26232.14680536784,177.55905030894573,178.66397737010092,1.1049270611551003,0.4910786938467113,-187.60901032344373,366.2729876935446,100.0015433876557,70.52289858397066,10,561a4879,
424,2026-05-28 04:00:00+00:00,153,94,-0.0479492300737028,side,0.171800211071968,"ASTERUSDT,HYPEUSDT,XLMUSDT","COMPUSDT,MEUSDT,SUPERUSDT",2.0,2.0,-6.245004513516506e-17,6,False,4927.755709581415,26232.14680536784,26298.1835793114,25.17398763949095,26.25499761963659,1.0810099801469315,0.4804488800653029,49.27822257315744,-23.02322495352084,1.493515789929818,34.12562860987692,10,561a4879,
425,2026-05-28 08:00:00+00:00,153,94,-0.0443522854306239,side,0.1358346790075302,"HYPEUSDT,POLYXUSDT,XLMUSDT","BCHUSDT,MEUSDT,SYRUPUSDT",2.0,2.0,7.63278329429795e-17,6,False,4890.998812067855,26298.1835793114,26782.88615241944,184.3102857831398,184.89897008374948,0.5886843006098033,0.2616374669376903,44.56356470206384,140.33540538168566,25.71862232488628,161.94252548734286,8,561a4879,
426,2026-05-28 12:00:00+00:00,153,94,-0.0357792203530006,side,0.1519406288862228,"CCUSDT,POLYXUSDT,XLMUSDT","BCHUSDT,KASUSDT,SYRUPUSDT",2.0,2.0,9.020562075079396e-17,6,False,4958.459743683893,26782.88615241944,27720.695794122134,350.1525699529525,351.2380260728013,1.085456119847699,0.4824249421545328,207.4714036632744,143.766622409527,326.1666011613525,4.3165465423182825,10,561a4879,
427,2026-05-28 16:00:00+00:00,153,94,-0.0430644223661955,side,0.1648663133382797,"HYPEUSDT,RUNEUSDT,XLMUSDT","BCHUSDT,SYRUPUSDT,XMRUSDT",2.0,2.0,1.3877787807814457e-17,6,False,5248.936358149319,27720.695794122134,28250.29145677882,191.04703092228388,192.07688377006,1.029852847774484,0.4577123767886594,269.1143808038604,-77.03749703380038,172.90120687081875,25.402626778118183,9,561a4879,
428,2026-05-28 20:00:00+00:00,153,94,-0.0401517749395964,side,0.1656289994716644,"CCUSDT,HYPEUSDT,XLMUSDT","BCHUSDT,MEUSDT,XMRUSDT",2.0,2.0,1.3877787807814457e-17,6,False,5326.254351234433,28250.29145677882,28358.83422252662,38.42182156381043,39.367016628443366,0.945195064633484,0.4200866953926595,91.07117877144398,-51.70416214300063,42.52796872077129,1.199132934958624,9,561a4879,
429,2026-05-29 00:00:00+00:00,153,94,-0.0349177642356332,side,0.1646984666585922,"HYPEUSDT,SEIUSDT,XLMUSDT","BCHUSDT,MEUSDT,XMRUSDT",2.0,2.0,4.163336342344337e-17,6,False,5317.001158831174,28358.83422252662,28378.253380068058,6.847657202358325,7.774167410397987,0.926510208039244,0.4117823146841084,-35.74093999347001,43.515107403868,18.13547835209987,-7.99092839849861,9,561a4879,
430,2026-05-29 04:00:00+00:00,153,94,-0.0464568915520392,side,0.1667767614126205,"FETUSDT,HYPEUSDT,XLMUSDT","BCHUSDT,MEUSDT,XMRUSDT",2.0,2.0,5.551115123125783e-17,6,False,5317.853250645268,28378.253380068058,28482.91315953853,36.88027521242082,37.83188036572779,0.9516051533067362,0.4229356236918827,175.60892271161086,-137.77704234588305,110.13649680731731,-87.97417817452477,9,561a4879,
431,2026-05-29 08:00:00+00:00,153,94,-0.0437533768338805,side,0.166152074933052,"ASTERUSDT,HYPEUSDT,XLMUSDT","BCHUSDT,MEUSDT,RSRUSDT",2.0,2.0,-7.28583859910259e-17,6,False,5316.155882548238,28482.91315953853,28616.83046166101,47.01671538033477,47.66697778015093,0.6502623998169982,0.2890055110297769,-128.7843173872379,176.45129516738888,-79.01823437402577,138.6718117898523,8,561a4879,
432,2026-05-29 12:00:00+00:00,153,94,-0.0522174969231026,side,0.1543345898389816,"HYPEUSDT,RUNEUSDT,XLMUSDT","MEUSDT,STXUSDT,SUPERUSDT",2.0,2.0,-7.28583859910259e-17,6,False,5306.442283435232,28616.83046166101,29011.40450135774,137.88181057484869,139.29037505958422,1.408564484735871,0.6260286598826093,338.4427629604567,-199.1523879008725,233.45367615737328,-123.8818173982258,11,561a4879,
433,2026-05-29 16:00:00+00:00,153,94,-0.0286576486389426,side,0.1631214469671249,"FETUSDT,HYPEUSDT,XLMUSDT","BERAUSDT,IPUSDT,MEUSDT",2.0,2.0,5.204170427930421e-17,6,False,5340.311437629294,29011.40450135774,29705.16618321844,239.13412459166884,240.25259144376605,1.118466852097518,0.497096378710008,155.04878124883896,85.20381019492706,232.23802639257653,31.43541525360025,10,561a4879,
434,2026-05-29 20:00:00+00:00,153,94,-0.0271902404049037,side,0.1605902761220932,"CCUSDT,HYPEUSDT,XLMUSDT","BCHUSDT,MEUSDT,SYRUPUSDT",2.0,2.0,-2.4286128663675305e-17,6,False,5474.725367247192,29705.16618321844,29648.741329939545,-18.994963007738257,-18.77575365889056,0.2192093488477221,0.0974263772656542,25.10974808046127,-43.88550173935183,55.16040061719583,-65.61521238938582,7,561a4879,
435,2026-05-30 00:00:00+00:00,151,94,-0.0312081409328394,side,0.1663783192634582,"HYPEUSDT,POLYXUSDT,XLMUSDT","BCHUSDT,MEUSDT,SYRUPUSDT",2.0,2.0,-4.510281037539698e-17,6,False,5479.31025776239,29648.741329939545,29996.79768127795,117.39329756536203,118.09414217058718,0.7008446052247348,0.3114864912109932,228.6991684619124,-110.6050262913252,214.6909653571904,-99.74317702293536,8,0190f48c,
436,2026-05-30 04:00:00+00:00,151,94,-0.0306533730716304,side,0.1844846159219741,"HYPEUSDT,RUNEUSDT,XLMUSDT","BCHUSDT,MEMEUSDT,SYRUPUSDT",2.0,2.0,-3.2959746043559335e-17,6,False,5503.693814518787,29996.79768127795,29984.67963420818,-4.0397802453867895,-3.160696147805349,0.8790840975809523,0.3907040433693121,-67.33685443107657,64.17615828327122,-76.43923505165212,71.84246623925968,9,0190f48c,
437,2026-05-30 08:00:00+00:00,151,94,-0.0343412132651869,side,0.1728076189756393,"FETUSDT,HYPEUSDT,XLMUSDT","BCHUSDT,MEMEUSDT,TNSRUSDT",2.0,2.0,4.857225732735061e-17,6,False,5497.316526987507,29984.67963420818,30383.87122846254,133.13185237401711,133.99632462854194,0.8644722545249056,0.384209890899958,156.1527667011718,-22.156442072629872,145.09364058727428,-13.41180738091457,9,0190f48c,
438,2026-05-30 12:00:00+00:00,151,94,-0.0330428816105807,side,0.1748163104057312,"ALGOUSDT,HYPEUSDT,XLMUSDT","BCHUSDT,MEMEUSDT,ZORAUSDT",2.0,2.0,-4.857225732735061e-17,6,False,5531.327988595138,30383.87122846254,30161.57984597313,-73.16098097505585,-72.0400343306168,1.1209466444383476,0.4981985086392655,-16.020556885651793,-56.01947744496501,-87.18927246952023,-2.037922628144271,10,0190f48c,
439,2026-05-30 16:00:00+00:00,151,94,-0.03348913529909,side,0.1756335347890854,"HYPEUSDT,RUNEUSDT,XLMUSDT","ASTERUSDT,BCHUSDT,MEMEUSDT",2.0,2.0,-5.898059818321144e-17,6,False,5562.0040626773725,30161.57984597313,30224.98589595617,21.0221249373668,22.278476800172736,1.2563518628056627,0.5583786056914056,23.634786891196057,-1.3563100910233157,15.837116585304658,4.654213871444172,10,0190f48c,
440,2026-05-30 20:00:00+00:00,151,94,-0.0322324212687881,side,0.1386762857437133,"BNBUSDT,HYPEUSDT,XLMUSDT","ASTERUSDT,DOTUSDT,SYRUPUSDT",2.0,2.0,-8.326672684688674e-17,6,False,5557.719227787807,30224.98589595617,30132.95641232496,-30.448147750342635,-29.363466262624137,1.0846814877184323,0.4820806612081922,-135.28148901578362,105.91802275315948,-118.50259443073485,94.14699723477943,9,0190f48c,
441,2026-05-31 00:00:00+00:00,153,94,-0.0339757308732804,side,0.1151301339268684,"BNBUSDT,HYPEUSDT,XLMUSDT","ASTERUSDT,SYRUPUSDT,XMRUSDT",2.0,2.0,-7.63278329429795e-17,6,False,5567.9215021346345,30132.95641232496,30426.591317848022,97.44643091275358,98.57519860630678,1.1287676935535518,0.5016745304682452,213.12029661870736,-114.5450980124006,111.79085928683328,-45.06893721571919,9,561a4879,
442,2026-05-31 04:00:00+00:00,153,94,-0.0382488562969191,side,0.1129936873912811,"BNBUSDT,HYPEUSDT,NXPCUSDT","ASTERUSDT,MEMEUSDT,XMRUSDT",2.0,2.0,-3.4694469519536136e-17,6,False,5583.163374751303,30426.591317848022,30161.02597143301,-87.28067618249477,-86.10184498275774,1.17883119973718,0.5239249776609688,-83.66021283357117,-2.4416321491865864,-21.52292785984101,-52.32400777125843,10,561a4879,
443,2026-05-31 08:00:00+00:00,153,94,-0.0407205228839604,side,0.132439449429512,"BNBUSDT,HYPEUSDT,NXPCUSDT","MEMEUSDT,MEUSDT,POLYXUSDT",2.0,2.0,3.4694469519536136e-17,6,False,5626.35747149613,30161.02597143301,30375.623187821428,71.15050283490928,72.23949392923392,1.0889910943254757,0.4839960419224336,74.48130623641784,-2.241812307183915,89.54410851241457,-17.19595225862503,10,561a4879,
444,2026-05-31 12:00:00+00:00,153,94,-0.0462734563676047,side,0.1676836162805557,"BNBUSDT,HYPEUSDT,XLMUSDT","ASTERUSDT,MEMEUSDT,ZORAUSDT",2.0,2.0,2.775557561562892e-17,6,False,5622.225844401242,30375.623187821428,30551.059648398863,57.75567450671219,58.71008825927108,0.9544137525579708,0.4241838900257647,-23.15191821576939,81.86200647504046,19.90185985883397,32.19937998020014,8,561a4879,
445,2026-05-31 16:00:00+00:00,153,94,-0.0628674669669383,side,0.1419005990028381,"ALGOUSDT,HYPEUSDT,XLMUSDT","MEMEUSDT,WCTUSDT,ZORAUSDT",2.0,2.0,6.938893903907228e-18,6,False,5600.423053318428,30551.059648398863,30216.189588210047,-109.60996575657758,-108.41837763450091,1.1915881220769655,0.5295947209230958,-40.45277907962049,-67.96559855488044,-24.574862418170564,-86.74336913602339,9,561a4879,
446,2026-05-31 20:00:00+00:00,153,94,-0.0605515151283042,side,0.1383047550916671,"NXPCUSDT,POLYXUSDT,XLMUSDT","MEMEUSDT,WCTUSDT,ZORAUSDT",1.9335101418456453,1.9335101418456453,6.245004513516506e-17,6,False,5663.49859575947,30216.189588210047,30302.96706779496,28.71886917825468,30.11676769743054,1.3978985191758246,0.6212882307448109,206.8739694083355,-176.75720171090495,153.80392865283906,-104.3282767013776,11,561a4879,
447,2026-06-01 00:00:00+00:00,153,94,-0.0560995439019901,side,0.1884093880653381,"HYPEUSDT,SUPERUSDT,XLMUSDT","MEMEUSDT,POLYXUSDT,ZORAUSDT",1.7995337808824403,1.7995337808824403,1.0408340855860844e-16,6,False,5647.094362938122,30302.96706779496,31107.268845661547,265.4201405648399,266.59221737352016,1.172076808680023,0.5209230260800102,63.74031176846344,202.85190560505671,80.83989474629965,180.80800790358248,10,561a4879,
448,2026-06-01 04:00:00+00:00,153,94,-0.0589078277913968,side,0.1582970321178436,"HYPEUSDT,NXPCUSDT,XLMUSDT","BERAUSDT,MEMEUSDT,ZORAUSDT",1.7995337808824403,1.7995337808824403,9.71445146547012e-17,6,False,5759.782417643326,31107.268845661547,31640.762367466683,171.5012412218056,172.36848135673517,0.8672401349297602,0.3854400599687823,-152.64790687073588,325.016388227471,26.939418107667823,112.64619033877352,9,561a4879,
449,2026-06-01 08:00:00+00:00,153,94,-0.068613515958134,side,0.1667195409536361,"HYPEUSDT,RENDERUSDT,XLMUSDT","BCHUSDT,MEMEUSDT,SYRUPUSDT",1.810501074035864,1.810501074035864,8.326672684688674e-17,6,False,5641.045873088333,31640.762367466683,32263.728457497327,196.88719342337453,198.0367650053596,1.1495715819846624,0.5109207031042943,35.83037274171334,162.20639226364622,190.8111679258637,-6.509109300407892,10,561a4879,
450,2026-06-01 12:00:00+00:00,153,94,-0.0742792968149734,side,0.1457918435335159,"HYPEUSDT,NXPCUSDT,XLMUSDT","BCHUSDT,BERAUSDT,YGGUSDT",1.810501074035864,1.810501074035864,4.163336342344337e-17,6,False,5736.698189456512,32263.728457497327,31440.085384218823,-255.28452930154324,-254.0921551508813,1.1923741506623085,0.5299440669610259,-213.62722981425136,-40.46492533662994,15.46590777609963,-326.02437756266056,10,561a4879,
451,2026-06-01 16:00:00+00:00,153,94,-0.0933262613267916,side,0.130207285284996,"HYPEUSDT,SUPERUSDT,XLMUSDT","MEMEUSDT,YGGUSDT,ZORAUSDT",1.810501074035864,1.810501074035864,5.551115123125783e-17,6,False,6001.350274210099,31440.085384218823,31386.81471926124,-16.943549709417685,-16.02037131541168,0.92317839400546,0.410301508446871,158.36584737473203,-174.38621869014372,91.46965322743696,-88.7272027867795,8,561a4879,
452,2026-06-01 20:00:00+00:00,153,94,-0.0880576934112951,side,0.1116060689091682,"CCUSDT,NXPCUSDT,XLMUSDT","BERAUSDT,MEMEUSDT,YGGUSDT",2.0,2.0,-2.775557561562892e-17,6,False,5963.2433282452685,31386.81471926124,31465.41997536745,25.044037379801967,26.06402817279489,1.0199907929927363,0.453329241330105,-20.898206006877302,46.962234179672194,14.246632080027029,2.0979725099180726,9,561a4879,
453,2026-06-02 00:00:00+00:00,153,94,-0.0936818009072664,side,0.0781071484088897,"HBARUSDT,HYPEUSDT,NXPCUSDT","LINEAUSDT,SUSHIUSDT,YGGUSDT",2.0,2.0,-1.3877787807814457e-17,6,False,5963.129382078141,31465.41997536745,31916.889767322755,143.4812541223777,144.8805722528411,1.3993181304647244,0.621919169095433,83.28069300046378,61.59987925237731,142.0277897263754,-23.74814690596717,11,561a4879,
454,2026-06-02 04:00:00+00:00,153,94,-0.0922385392962185,side,0.0798445791006088,"HBARUSDT,HYPEUSDT,SEIUSDT","SYRUPUSDT,YGGUSDT,ZORAUSDT",2.0,2.0,-6.245004513516506e-17,6,False,6003.745356142446,31916.889767322755,32202.79013250324,89.5765117668805,90.76755051050264,1.1910387436235972,0.5293505527215987,-192.22852704123449,282.9960775517372,-50.16187940539494,85.4343963256003,10,561a4879,
455,2026-06-02 08:00:00+00:00,153,94,-0.1070857663372196,side,0.0652777701616287,"ATOMUSDT,CCUSDT,NXPCUSDT","SYRUPUSDT,YGGUSDT,ZORAUSDT",2.0,2.0,-4.163336342344337e-17,6,False,6009.464117160155,32202.79013250324,31942.990570582875,-80.67610317347555,-79.38399691456296,1.292106258912913,0.5742694484057391,28.686996786182007,-108.07099370074496,97.61955868789232,-224.1718882659454,11,561a4879,
456,2026-06-02 12:00:00+00:00,153,94,-0.1174731363821754,side,0.0748932808637619,"ASTERUSDT,HBARUSDT,HYPEUSDT","METUSDT,XMRUSDT,ZORAUSDT",2.0,2.0,-4.163336342344337e-17,6,False,6051.23175659464,31942.990570582875,32592.508977418427,203.33675564920657,204.7028466719032,1.3660910226962288,0.6071515656427683,-192.3525371826888,397.055383854592,80.15574196173215,-26.258035912734687,11,561a4879,
457,2026-06-02 16:00:00+00:00,153,94,-0.1428880209127988,bear,0.1096825674176216,"ASTERUSDT,HYPEUSDT","POLYXUSDT,ZORAUSDT",2.0,2.0,-9.367506770274756e-17,6,False,0.0,32592.508977418427,32566.944101772377,-7.843788787099209,-6.697433628552786,1.1463551585470644,0.509491181576473,-62.82830937640527,56.13087574785248,-41.73182466561651,20.21691012724884,8,561a4879,
458,2026-06-02 20:00:00+00:00,153,94,-0.145295105069273,bear,0.0916074886918068,"NXPCUSDT,XLMUSDT","BCHUSDT,ZORAUSDT",2.0,2.0,-6.245004513516506e-17,6,False,0.0,32566.944101772377,32950.859728247175,117.88506323315254,119.01021711900458,1.1251538858524024,0.5000683937121788,-84.70317656737262,203.7133936863772,-6.460641615333013,79.2713422996342,8,561a4879,
459,2026-06-03 00:00:00+00:00,152,94,-0.1496248671165371,bear,0.1020825877785682,"NXPCUSDT,XLMUSDT","BCHUSDT,ZORAUSDT",2.0,2.0,-4.857225732735061e-17,6,False,0.0,32950.859728247175,32655.133781108874,-89.74756639954643,-88.48454497516563,1.2630214243808042,0.5613428552803573,-69.1927171539228,-19.29182782124283,-33.526659420484314,-73.77078042524471,9,e83329b9,
460,2026-06-03 04:00:00+00:00,152,94,-0.1736694225150743,bear,0.1161573678255081,"NXPCUSDT,XLMUSDT","BCHUSDT,ZORAUSDT",2.0,2.0,4.163336342344337e-17,6,False,0.0,32655.133781108874,33036.397034851936,116.75446081425154,118.17798897289502,1.423528158643383,0.6326791816192813,286.91528561361247,-168.73729664071743,189.62271553829584,-10.574030805277603,9,e83329b9,
461,2026-06-03 08:00:00+00:00,152,94,-0.1558861805775386,bear,0.1169157922267913,"NXPCUSDT,XLMUSDT","BCHUSDT,ZORAUSDT",2.0,2.0,4.857225732735061e-17,6,False,0.0,33036.397034851936,32809.44944356917,-68.6962295081239,-67.46022742287697,1.2360020852463671,0.5493342601094965,-34.023581160794144,-33.43664626208283,-19.327907360040843,-53.69076266501801,8,e83329b9,
462,2026-06-03 12:00:00+00:00,152,94,-0.1484044754406766,bear,0.1105055883526802,"HBARUSDT,XLMUSDT","BCHUSDT,ZORAUSDT",2.0,2.0,2.775557561562892e-17,6,False,0.0,32809.44944356917,34475.4553780168,507.78235011626464,508.7873801433792,1.0050300271158412,0.4466800120514849,-110.21946130009988,619.006841443479,16.128890371570982,450.63674740958953,8,e83329b9,
463,2026-06-03 16:00:00+00:00,152,94,-0.1729020690482977,bear,0.1121547222137451,"HBARUSDT,XLMUSDT","BCHUSDT,POLYXUSDT",2.0,2.0,1.3877787807814457e-17,6,False,0.0,34475.4553780168,34076.28388399629,-115.78425568093772,-114.65925568093851,1.125,0.4999999999999999,-240.40527020891503,125.7460145279765,-123.82600378865996,-10.660726014369482,6,e83329b9,
464,2026-06-03 20:00:00+00:00,152,94,-0.1835190301162705,bear,0.1102075725793838,"HBARUSDT,HYPEUSDT","BCHUSDT,MEMEUSDT",2.0,2.0,4.163336342344337e-17,6,False,0.0,34076.28388399629,33839.81536973199,-69.39386790804454,-68.26886790804564,1.125,0.4999999999999999,23.43688975088299,-91.70575765892865,155.1570297063639,-254.07063619544107,6,e83329b9,
465,2026-06-04 00:00:00+00:00,152,94,-0.1954781229557306,bear,0.1001625657081604,"HBARUSDT,XLMUSDT","BCHUSDT,MEMEUSDT",2.0,2.0,0.0,6,False,0.0,33839.81536973199,33008.31345781054,-245.7170356387893,-244.96703563878933,0.7500000000000001,0.3333333333333333,53.13457921147346,-298.1016148502628,30.23941690723101,-269.95318941771984,4,6405cd75,
466,2026-06-04 04:00:00+00:00,152,94,-0.2026419788503199,bear,0.0929521024227142,"FETUSDT,XLMUSDT","IPUSDT,MEMEUSDT",2.0,2.0,-1.3877787807814457e-17,6,False,0.0,33008.31345781054,32941.85999081829,-20.132342440696867,-19.00734244069707,1.125,0.5,-218.87857175897807,199.871229318281,-105.4499480718126,60.2984531239296,6,6405cd75,
467,2026-06-04 08:00:00+00:00,152,94,-0.2098762529389927,bear,0.0935160294175148,"FETUSDT,NXPCUSDT","MEMEUSDT,SYRUPUSDT",2.0,2.0,0.0,6,False,0.0,32941.85999081829,31935.642237813256,-305.4526226768889,-304.32762267688906,1.125,0.4999999999999999,-273.1127354005972,-31.214887276291844,-43.8691054781278,-300.2197120804339,6,6405cd75,
468,2026-06-04 12:00:00+00:00,152,94,-0.2261010177875012,bear,0.1001645550131797,"SUPERUSDT,XLMUSDT","BCHUSDT,MEMEUSDT",2.0,2.0,2.775557561562892e-17,6,False,0.0,31935.642237813256,32562.67108880385,196.34139383242825,197.0913938324277,0.7499999999999999,0.3333333333333332,139.73985565826297,57.35153817416478,-72.95194237182537,294.10252347588533,4,6405cd75,
