sym,t,fold,side,ret,pnl,win,absmove,fz,vq
WIFUSDT,2025-07-21 04:00:00+00:00,1,L,-0.004120213445276022,-0.004120213445276022,0,0.004120213445276022,2.60477184413448,Q4_high
ARBUSDT,2025-07-21 04:00:00+00:00,1,S,0.00406586704775691,-0.00406586704775691,0,0.00406586704775691,0.0,Q3
UNIUSDT,2025-07-21 08:00:00+00:00,1,L,-0.004838250577449799,-0.004838250577449799,0,0.004838250577449799,-0.10332983387018078,Q3
PENGUUSDT,2025-07-21 08:00:00+00:00,1,S,0.03329009935259819,-0.03329009935259819,0,0.03329009935259819,3.7474342078511733,Q4_high
UNIUSDT,2025-07-21 12:00:00+00:00,1,L,0.06777884066104889,0.06777884066104889,1,0.06777884066104889,-0.10332983387018078,Q3
HBARUSDT,2025-07-21 12:00:00+00:00,1,S,-0.0035123820416629314,0.0017561910208314657,1,0.0035123820416629314,0.31731272802116156,Q2
TONUSDT,2025-07-21 12:00:00+00:00,1,S,-0.00539718521758914,0.00269859260879457,1,0.00539718521758914,3.9356062108931082,Q1_low
SEIUSDT,2025-07-21 16:00:00+00:00,1,L,-0.03628809005022049,-0.03628809005022049,0,0.03628809005022049,0.4553786020273442,Q3
AVAXUSDT,2025-07-21 16:00:00+00:00,1,S,-0.026856789365410805,0.013428394682705402,1,0.026856789365410805,0.3594813500237119,Q2
HBARUSDT,2025-07-21 16:00:00+00:00,1,S,-0.05280022695660591,0.026400113478302956,1,0.05280022695660591,0.31731272802116156,Q2
SEIUSDT,2025-07-21 20:00:00+00:00,1,L,0.020408162847161293,0.020408162847161293,1,0.020408162847161293,0.4553786020273442,Q3
AVAXUSDT,2025-07-21 20:00:00+00:00,1,S,0.00960965733975172,-0.00480482866987586,0,0.00960965733975172,0.3594813500237119,Q2
ICPUSDT,2025-07-21 20:00:00+00:00,1,S,0.01553719025105238,-0.00776859512552619,0,0.01553719025105238,,Q3
SEIUSDT,2025-07-22 00:00:00+00:00,1,L,-0.029014084488153458,-0.029014084488153458,0,0.029014084488153458,0.4553786020273442,Q3
TAOUSDT,2025-07-22 00:00:00+00:00,1,S,-0.010666785761713982,0.010666785761713982,1,0.010666785761713982,2.5700137024495007,Q3
SEIUSDT,2025-07-22 04:00:00+00:00,1,L,-0.01653611846268177,-0.01653611846268177,0,0.01653611846268177,0.44878269059599313,Q3
TAOUSDT,2025-07-22 04:00:00+00:00,1,S,-0.04563089460134506,0.04563089460134506,1,0.04563089460134506,2.335751900836092,Q3
PENDLEUSDT,2025-07-22 08:00:00+00:00,1,L,0.03452299162745476,0.01726149581372738,1,0.03452299162745476,-0.3224475401427095,Q3
SEIUSDT,2025-07-22 08:00:00+00:00,1,L,0.008849557489156723,0.0044247787445783615,1,0.008849557489156723,0.4423640237898783,Q3
AVAXUSDT,2025-07-22 08:00:00+00:00,1,S,0.002081533195450902,-0.000693844398483634,0,0.002081533195450902,0.2956622973577191,Q2
TAOUSDT,2025-07-22 08:00:00+00:00,1,S,0.018576730042696,-0.006192243347565333,0,0.018576730042696,-0.06152874504435893,Q3
UNIUSDT,2025-07-22 08:00:00+00:00,1,S,0.02169893868267536,-0.0072329795608917875,0,0.02169893868267536,-0.10332983387018078,Q3
SEIUSDT,2025-07-22 12:00:00+00:00,1,L,0.005263158120214939,0.005263158120214939,1,0.005263158120214939,0.4423640237898783,Q3
TAOUSDT,2025-07-22 12:00:00+00:00,1,S,0.02930598333477974,-0.02930598333477974,0,0.02930598333477974,-0.06152874504435893,Q3
HBARUSDT,2025-07-22 16:00:00+00:00,1,L,-0.003064879449084401,-0.0015324397245422006,0,0.003064879449084401,0.31731272802116217,Q2
SEIUSDT,2025-07-22 16:00:00+00:00,1,L,-0.002326934365555644,-0.001163467182777822,0,0.002326934365555644,0.4419052438808007,Q3
TAOUSDT,2025-07-22 16:00:00+00:00,1,S,-0.011699729599058628,0.011699729599058628,1,0.011699729599058628,-0.06152874504435846,Q3
BIOUSDT,2025-07-22 20:00:00+00:00,1,L,0.03047216683626175,0.03047216683626175,1,0.03047216683626175,0.38284695165102206,Q4_high
PENDLEUSDT,2025-07-22 20:00:00+00:00,1,S,0.02647450938820839,-0.00882483646273613,0,0.02647450938820839,-0.10800329839927683,Q3
PENGUUSDT,2025-07-22 20:00:00+00:00,1,S,0.0007606189465150237,-0.00025353964883834124,0,0.0007606189465150237,-0.04529172224728945,Q4_high
TAOUSDT,2025-07-22 20:00:00+00:00,1,S,0.027941880747675896,-0.009313960249225298,0,0.027941880747675896,-0.06152874504435846,Q3
AVAXUSDT,2025-07-23 04:00:00+00:00,1,L,-0.008376389741897583,-0.0041881948709487915,0,0.008376389741897583,,Q2
TAOUSDT,2025-07-23 04:00:00+00:00,1,L,-0.011663693003356457,-0.005831846501678228,0,0.011663693003356457,4.7990552653754985,Q3
ICPUSDT,2025-07-23 04:00:00+00:00,1,S,-0.007483785040676594,0.003741892520338297,1,0.007483785040676594,,Q3
PENDLEUSDT,2025-07-23 04:00:00+00:00,1,S,-0.017799386754631996,0.008899693377315998,1,0.017799386754631996,1.4412737915095604,Q3
AVAXUSDT,2025-07-23 08:00:00+00:00,1,L,-0.013973316177725792,-0.013973316177725792,0,0.013973316177725792,,Q2
PENDLEUSDT,2025-07-23 08:00:00+00:00,1,S,-0.015190142206847668,0.015190142206847668,1,0.015190142206847668,1.3681389851151051,Q3
PENGUUSDT,2025-07-23 12:00:00+00:00,1,L,-0.06122216209769249,-0.06122216209769249,0,0.06122216209769249,-0.06470869675970484,Q4_high
TAOUSDT,2025-07-23 12:00:00+00:00,1,S,-0.0017682664329186082,0.0008841332164593041,1,0.0017682664329186082,0.8534364053288251,Q3
WIFUSDT,2025-07-23 12:00:00+00:00,1,S,-0.026188166812062263,0.013094083406031132,1,0.026188166812062263,-0.2112313766818047,Q4_high
NEARUSDT,2025-07-23 16:00:00+00:00,1,L,-0.02204052545130253,-0.02204052545130253,0,0.02204052545130253,0.38513608537557625,Q2
BIOUSDT,2025-07-23 16:00:00+00:00,1,S,-0.031787872314453125,0.015893936157226562,1,0.031787872314453125,0.26678078444101744,Q4_high
WIFUSDT,2025-07-23 16:00:00+00:00,1,S,-0.035939574241638184,0.017969787120819092,1,0.035939574241638184,-0.2112313766818047,Q4_high
ARBUSDT,2025-07-23 20:00:00+00:00,1,L,-0.0011536686215549707,-0.00038455620718499023,0,0.0011536686215549707,0.0,Q3
ICPUSDT,2025-07-23 20:00:00+00:00,1,L,-0.006420545745640993,-0.0021401819152136645,0,0.006420545745640993,,Q3
NEARUSDT,2025-07-23 20:00:00+00:00,1,L,-0.003635041881352663,-0.0012116806271175544,0,0.003635041881352663,-3.2910032636034154,Q2
PENGUUSDT,2025-07-23 20:00:00+00:00,1,S,0.03654395788908005,-0.018271978944540024,0,0.03654395788908005,-0.08561227951875466,Q4_high
WIFUSDT,2025-07-23 20:00:00+00:00,1,S,-0.009298320859670639,0.0046491604298353195,1,0.009298320859670639,-0.2112313766818047,Q4_high
ARBUSDT,2025-07-24 00:00:00+00:00,1,L,0.01293601281940937,0.006468006409704685,1,0.01293601281940937,0.0,Q3
ICPUSDT,2025-07-24 00:00:00+00:00,1,L,0.01059055794030428,0.00529527897015214,1,0.01059055794030428,,Q3
PENGUUSDT,2025-07-24 00:00:00+00:00,1,S,-0.020644308999180794,0.010322154499590397,1,0.020644308999180794,-0.09641131753847805,Q4_high
SEIUSDT,2025-07-24 00:00:00+00:00,1,S,0.005484460853040218,-0.002742230426520109,0,0.005484460853040218,-2.5650458990604896,Q3
ARBUSDT,2025-07-24 04:00:00+00:00,1,L,-0.04515393450856209,-0.022576967254281044,0,0.04515393450856209,0.0,Q3
AVAXUSDT,2025-07-24 04:00:00+00:00,1,L,-0.035407815128564835,-0.017703907564282417,0,0.035407815128564835,,Q2
SEIUSDT,2025-07-24 04:00:00+00:00,1,S,-0.05484848469495773,0.027424242347478867,1,0.05484848469495773,-2.328263768267147,Q3
TIAUSDT,2025-07-24 04:00:00+00:00,1,S,-0.06302280724048615,0.03151140362024307,1,0.06302280724048615,-5.141553579460226,Q4_high
PENGUUSDT,2025-07-24 08:00:00+00:00,1,L,0.0027818153612315655,0.0027818153612315655,1,0.0027818153612315655,-0.09783810325573515,Q4_high
SEIUSDT,2025-07-24 08:00:00+00:00,1,S,0.016672009602189064,-0.016672009602189064,0,0.016672009602189064,-2.146007909232261,Q3
PENGUUSDT,2025-07-25 00:00:00+00:00,1,L,-0.017981190234422684,-0.008990595117211342,0,0.017981190234422684,-0.3870816562869093,Q4_high
WIFUSDT,2025-07-25 00:00:00+00:00,1,L,-0.00917431153357029,-0.004587155766785145,0,0.00917431153357029,-2.6701599603469655,Q4_high
UNIUSDT,2025-07-25 00:00:00+00:00,1,S,-0.022341376170516014,0.022341376170516014,1,0.022341376170516014,-0.22822347913801855,Q3
PENDLEUSDT,2025-07-25 04:00:00+00:00,1,L,0.027244700118899345,0.027244700118899345,1,0.027244700118899345,-0.4035187542299393,Q3
TAOUSDT,2025-07-25 04:00:00+00:00,1,S,-0.0040764519944787025,0.0013588173314929008,1,0.0040764519944787025,-0.29626674591161534,Q3
TONUSDT,2025-07-25 04:00:00+00:00,1,S,0.010701118968427181,-0.0035670396561423936,0,0.010701118968427181,-1.3505901356460277,Q1_low
UNIUSDT,2025-07-25 04:00:00+00:00,1,S,0.019297176972031593,-0.006432392324010531,0,0.019297176972031593,-0.22822347913801855,Q3
AVAXUSDT,2025-07-25 20:00:00+00:00,1,L,0.023429498076438904,0.011714749038219452,1,0.023429498076438904,0.2873179716972105,Q2
PENGUUSDT,2025-07-25 20:00:00+00:00,1,L,0.030560722574591637,0.015280361287295818,1,0.030560722574591637,-0.0906517022001619,Q4_high
PENDLEUSDT,2025-07-25 20:00:00+00:00,1,S,0.012170889414846897,-0.012170889414846897,0,0.012170889414846897,-0.3273130092364268,Q3
HBARUSDT,2025-07-26 08:00:00+00:00,1,L,0.02636886015534401,0.013184430077672005,1,0.02636886015534401,-3.609759187201509,Q2
TONUSDT,2025-07-26 08:00:00+00:00,1,L,-0.00911790318787098,-0.00455895159393549,0,0.00911790318787098,-0.04572602783406677,Q1_low
NEARUSDT,2025-07-26 08:00:00+00:00,1,S,0.003865073900669813,-0.0019325369503349066,0,0.003865073900669813,0.6483663755495945,Q2
PENGUUSDT,2025-07-26 08:00:00+00:00,1,S,0.058421216905117035,-0.029210608452558517,0,0.058421216905117035,-0.09065170220016172,Q4_high
HBARUSDT,2025-07-26 16:00:00+00:00,1,L,0.014623211696743965,0.014623211696743965,1,0.014623211696743965,-1.6005331834233043,Q2
NEARUSDT,2025-07-26 16:00:00+00:00,1,S,0.008284431882202625,-0.008284431882202625,0,0.008284431882202625,0.6019080347549179,Q2
HBARUSDT,2025-07-26 20:00:00+00:00,1,L,-0.026615703478455544,-0.013307851739227772,0,0.026615703478455544,-0.6353757622173303,Q2
PENGUUSDT,2025-07-26 20:00:00+00:00,1,L,-0.0012630776036530733,-0.0006315388018265367,0,0.0012630776036530733,-0.09065170220016172,Q4_high
NEARUSDT,2025-07-26 20:00:00+00:00,1,S,-0.014036288484930992,0.014036288484930992,1,0.014036288484930992,0.6019080347549179,Q2
PENGUUSDT,2025-07-27 00:00:00+00:00,1,L,0.0168702881783247,0.0168702881783247,1,0.0168702881783247,-0.1477454791889844,Q4_high
NEARUSDT,2025-07-27 00:00:00+00:00,1,S,0.011111111380159855,-0.0055555556900799274,0,0.011111111380159855,0.6016059068727354,Q2
TAOUSDT,2025-07-27 00:00:00+00:00,1,S,0.01052013598382473,-0.005260067991912365,0,0.01052013598382473,-0.29626674591161534,Q3
ICPUSDT,2025-07-27 04:00:00+00:00,1,L,0.003873239504173398,0.001936619752086699,1,0.003873239504173398,0.313867325859995,Q3
WIFUSDT,2025-07-27 04:00:00+00:00,1,L,0.0036248723044991493,0.0018124361522495747,1,0.0036248723044991493,0.4021204727635219,Q4_high
AVAXUSDT,2025-07-27 04:00:00+00:00,1,S,0.0016419703606516123,-0.0005473234535505375,0,0.0016419703606516123,0.2873179716972105,Q2
NEARUSDT,2025-07-27 04:00:00+00:00,1,S,-0.00034340660204179585,0.00011446886734726529,1,0.00034340660204179585,0.5872135256377182,Q2
TAOUSDT,2025-07-27 04:00:00+00:00,1,S,-0.003392745042219758,0.0011309150140732527,1,0.003392745042219758,-0.29626674591161534,Q3
TONUSDT,2025-07-27 08:00:00+00:00,1,L,-0.005103879142552614,-0.005103879142552614,0,0.005103879142552614,-0.06859904230167364,Q1_low
NEARUSDT,2025-07-27 08:00:00+00:00,1,S,-0.002404671860858798,0.002404671860858798,1,0.002404671860858798,0.5733225227564787,Q2
HBARUSDT,2025-07-27 12:00:00+00:00,1,L,0.015709394589066505,0.007854697294533253,1,0.015709394589066505,0.4440090361756464,Q2
TONUSDT,2025-07-27 12:00:00+00:00,1,L,0.01714044250547886,0.00857022125273943,1,0.01714044250547886,-0.06859904230167364,Q1_low
BIOUSDT,2025-07-27 12:00:00+00:00,1,S,0.0026377036701887846,-0.0013188518350943923,0,0.0026377036701887846,0.23722929302006665,Q4_high
NEARUSDT,2025-07-27 12:00:00+00:00,1,S,0.0048209368251264095,-0.0024104684125632048,0,0.0048209368251264095,0.5733225227564787,Q2
HBARUSDT,2025-07-27 16:00:00+00:00,1,L,0.013311552815139294,0.006655776407569647,1,0.013311552815139294,0.44199443923002074,Q2
TONUSDT,2025-07-27 16:00:00+00:00,1,L,-0.0023141279816627502,-0.0011570639908313751,0,0.0023141279816627502,-0.06859904230167364,Q1_low
NEARUSDT,2025-07-27 16:00:00+00:00,1,S,0.0003427004849072546,-0.0001713502424536273,0,0.0003427004849072546,0.5733225227564787,Q2
TIAUSDT,2025-07-27 16:00:00+00:00,1,S,0.006006751209497452,-0.003003375604748726,0,0.006006751209497452,0.7273147846771668,Q4_high
HBARUSDT,2025-07-28 12:00:00+00:00,1,L,-0.03836091235280037,-0.019180456176400185,0,0.03836091235280037,0.4419944392300206,Q2
SUIUSDT,2025-07-28 12:00:00+00:00,1,L,-0.04401250183582306,-0.02200625091791153,0,0.04401250183582306,1.2897653898113193,Q2
AVAXUSDT,2025-07-28 12:00:00+00:00,1,S,-0.040616247802972794,0.020308123901486397,1,0.040616247802972794,0.2873179716972105,Q2
PENDLEUSDT,2025-07-28 12:00:00+00:00,1,S,-0.06079772859811783,0.030398864299058914,1,0.06079772859811783,2.0189381494466327,Q3
HBARUSDT,2025-07-28 16:00:00+00:00,1,L,-0.005956101231276989,-0.005956101231276989,0,0.005956101231276989,0.4419944392300206,Q2
AVAXUSDT,2025-07-28 16:00:00+00:00,1,S,-0.02047637291252613,0.02047637291252613,1,0.02047637291252613,0.2873179716972105,Q2
TAOUSDT,2025-07-28 20:00:00+00:00,1,L,-0.012371184304356575,-0.012371184304356575,0,0.012371184304356575,-0.2565748023874026,Q3
AVAXUSDT,2025-07-28 20:00:00+00:00,1,S,-0.011844530701637268,0.005922265350818634,1,0.011844530701637268,0.2873179716972105,Q2
ICPUSDT,2025-07-28 20:00:00+00:00,1,S,-0.013054363429546356,0.006527181714773178,1,0.013054363429546356,0.313867325859995,Q3
TAOUSDT,2025-07-29 00:00:00+00:00,1,L,0.00014941727567929775,0.00014941727567929775,1,0.00014941727567929775,-0.2561537518808828,Q3
AVAXUSDT,2025-07-29 00:00:00+00:00,1,S,-0.006628299131989479,0.0033141495659947395,1,0.006628299131989479,0.2873179716972105,Q2
PENDLEUSDT,2025-07-29 00:00:00+00:00,1,S,-0.02099679596722126,0.01049839798361063,1,0.02099679596722126,-0.41481160317341403,Q3
ARBUSDT,2025-07-29 04:00:00+00:00,1,L,0.03587963059544563,0.017939815297722816,1,0.03587963059544563,-0.8794081589442775,Q3
TAOUSDT,2025-07-29 04:00:00+00:00,1,L,0.017678402364253998,0.008839201182126999,1,0.017678402364253998,-0.9161290401717699,Q3
AVAXUSDT,2025-07-29 04:00:00+00:00,1,S,0.016941025853157043,-0.008470512926578522,0,0.016941025853157043,0.2873179716972105,Q2
PENDLEUSDT,2025-07-29 04:00:00+00:00,1,S,0.02255333587527275,-0.011276667937636375,0,0.02255333587527275,-0.41481160317341403,Q3
ARBUSDT,2025-07-29 16:00:00+00:00,1,L,-0.010879849083721638,-0.010879849083721638,0,0.010879849083721638,0.42682828596513595,Q3
PENDLEUSDT,2025-07-29 16:00:00+00:00,1,S,0.004776807967573404,-0.004776807967573404,0,0.004776807967573404,-0.41481160317341403,Q3
WIFUSDT,2025-07-30 08:00:00+00:00,1,L,-0.04857844114303589,-0.04857844114303589,0,0.04857844114303589,0.6433990188297072,Q4_high
BIOUSDT,2025-07-30 08:00:00+00:00,1,S,-0.03288256376981735,0.016441281884908676,1,0.03288256376981735,-1.2359560933551823,Q4_high
PENDLEUSDT,2025-07-30 08:00:00+00:00,1,S,-0.03304332122206688,0.01652166061103344,1,0.03304332122206688,-0.32328032083400554,Q3
ICPUSDT,2025-07-30 12:00:00+00:00,1,L,0.02598395198583603,0.008661317328612009,1,0.02598395198583603,-1.0128976812369759,Q3
TAOUSDT,2025-07-30 12:00:00+00:00,1,L,0.01579250395298004,0.00526416798432668,1,0.01579250395298004,0.2246904327023566,Q3
WIFUSDT,2025-07-30 12:00:00+00:00,1,L,0.0351499505341053,0.011716650178035101,1,0.0351499505341053,0.6433990188297073,Q4_high
PENDLEUSDT,2025-07-30 12:00:00+00:00,1,S,0.0053379954770207405,-0.0026689977385103703,0,0.0053379954770207405,-0.32328032083400554,Q3
TONUSDT,2025-07-30 12:00:00+00:00,1,S,-0.01638083904981613,0.008190419524908066,1,0.01638083904981613,-0.19491575950635415,Q1_low
WIFUSDT,2025-07-30 16:00:00+00:00,1,L,0.0105918999761343,0.0105918999761343,1,0.0105918999761343,-0.6712138661499583,Q4_high
PENDLEUSDT,2025-07-30 16:00:00+00:00,1,S,0.009529550559818745,-0.004764775279909372,0,0.009529550559818745,-0.32328032083400554,Q3
TONUSDT,2025-07-30 16:00:00+00:00,1,S,0.01268562488257885,-0.006342812441289425,0,0.01268562488257885,-0.19491575950635415,Q1_low
ARBUSDT,2025-07-30 20:00:00+00:00,1,L,-0.0031287604942917824,-0.0015643802471458912,0,0.0031287604942917824,-2.3428740642383845,Q3
AVAXUSDT,2025-07-30 20:00:00+00:00,1,L,-0.003515541320666671,-0.0017577706603333354,0,0.003515541320666671,-0.9201216297312249,Q2
BIOUSDT,2025-07-30 20:00:00+00:00,1,S,-0.029516611248254776,0.009838870416084925,1,0.029516611248254776,0.44720172016880533,Q4_high
PENDLEUSDT,2025-07-30 20:00:00+00:00,1,S,-0.011254019103944302,0.0037513397013147673,1,0.011254019103944302,-1.6263981413240962,Q3
TONUSDT,2025-07-30 20:00:00+00:00,1,S,0.012526716105639935,-0.004175572035213311,0,0.012526716105639935,-0.19491575950635415,Q1_low
ARBUSDT,2025-07-31 00:00:00+00:00,1,L,0.02269435115158558,0.02269435115158558,1,0.02269435115158558,-0.3907963172031464,Q3
PENDLEUSDT,2025-07-31 00:00:00+00:00,1,S,0.018536584451794624,-0.009268292225897312,0,0.018536584451794624,-0.24263471490110247,Q3
TONUSDT,2025-07-31 00:00:00+00:00,1,S,0.006361770909279585,-0.0031808854546397924,0,0.006361770909279585,-0.19491575950635415,Q1_low
ARBUSDT,2025-07-31 04:00:00+00:00,1,L,0.013220018707215786,0.013220018707215786,1,0.013220018707215786,-0.3676032824852007,Q3
ICPUSDT,2025-07-31 04:00:00+00:00,1,S,0.002902231179177761,-0.002902231179177761,0,0.002902231179177761,0.2313542053806956,Q3
TAOUSDT,2025-08-01 08:00:00+00:00,1,L,0.014390576630830765,0.014390576630830765,1,0.014390576630830765,-0.8287544365679876,Q3
ICPUSDT,2025-08-01 08:00:00+00:00,1,S,0.006083202548325062,-0.006083202548325062,0,0.006083202548325062,-1.8557036023945792,Q3
ARBUSDT,2025-08-02 00:00:00+00:00,1,L,0.007146638352423906,0.007146638352423906,1,0.007146638352423906,0.8931801299287123,Q3
TONUSDT,2025-08-02 00:00:00+00:00,1,S,0.024292519316077232,-0.024292519316077232,0,0.024292519316077232,-0.1250610491684833,Q1_low
ARBUSDT,2025-08-02 04:00:00+00:00,1,L,-0.008672798983752728,-0.004336399491876364,0,0.008672798983752728,0.8931801299287124,Q3
SEIUSDT,2025-08-02 04:00:00+00:00,1,L,-0.010582010261714458,-0.005291005130857229,0,0.010582010261714458,1.8545088867306172,Q3
TAOUSDT,2025-08-02 04:00:00+00:00,1,S,-0.003749639494344592,0.001874819747172296,1,0.003749639494344592,-2.6591137892058563,Q3
TONUSDT,2025-08-02 04:00:00+00:00,1,S,-0.013567852787673473,0.006783926393836737,1,0.013567852787673473,-0.1250610491684833,Q1_low
ARBUSDT,2025-08-02 08:00:00+00:00,1,L,-0.0037115588784217834,-0.0018557794392108917,0,0.0037115588784217834,0.07776560636182857,Q3
SEIUSDT,2025-08-02 08:00:00+00:00,1,L,-0.008912655524909496,-0.004456327762454748,0,0.008912655524909496,1.7050766299302724,Q3
PENDLEUSDT,2025-08-02 08:00:00+00:00,1,S,-0.005492697469890118,0.005492697469890118,1,0.005492697469890118,0.1525844734774189,Q3
AVAXUSDT,2025-08-02 12:00:00+00:00,1,L,-0.009149899706244469,-0.004574949853122234,0,0.009149899706244469,0.8531783536221881,Q2
SEIUSDT,2025-08-02 12:00:00+00:00,1,L,-0.01690647564828396,-0.00845323782414198,0,0.01690647564828396,1.6551689194789618,Q3
PENDLEUSDT,2025-08-02 12:00:00+00:00,1,S,-0.011071519926190376,0.005535759963095188,1,0.011071519926190376,0.1525844734774189,Q3
PENGUUSDT,2025-08-02 12:00:00+00:00,1,S,-0.014479477889835835,0.007239738944917917,1,0.014479477889835835,0.4623075242761018,Q4_high
SEIUSDT,2025-08-02 16:00:00+00:00,1,L,-0.0201244056224823,-0.0201244056224823,0,0.0201244056224823,1.6735716145907307,Q3
PENDLEUSDT,2025-08-02 16:00:00+00:00,1,S,-0.04393256828188896,0.02196628414094448,1,0.04393256828188896,-1.075795082063854,Q3
PENGUUSDT,2025-08-02 16:00:00+00:00,1,S,-0.026475967839360237,0.013237983919680119,1,0.026475967839360237,-1.2751089334064445,Q4_high
ICPUSDT,2025-08-02 20:00:00+00:00,1,L,0.008968610316514969,0.002989536772171656,1,0.008968610316514969,-1.1755959799346818,Q3
SEIUSDT,2025-08-02 20:00:00+00:00,1,L,0.009708737954497337,0.0032362459848324456,1,0.009708737954497337,1.5765954959364137,Q3
SUIUSDT,2025-08-02 20:00:00+00:00,1,L,0.005929091479629278,0.0019763638265430927,1,0.005929091479629278,0.33690438893070246,Q2
PENGUUSDT,2025-08-02 20:00:00+00:00,1,S,0.026148824021220207,-0.013074412010610104,0,0.026148824021220207,-1.2144994374250273,Q4_high
TONUSDT,2025-08-02 20:00:00+00:00,1,S,-0.0007076139445416629,0.00035380697227083147,1,0.0007076139445416629,-0.1250610491684833,Q1_low
SEIUSDT,2025-08-03 00:00:00+00:00,1,L,0.002588757313787937,0.002588757313787937,1,0.002588757313787937,1.4895497401928934,Q3
TIAUSDT,2025-08-03 00:00:00+00:00,1,S,0.009455820545554161,-0.0047279102727770805,0,0.009455820545554161,-0.923876941231353,Q4_high
TONUSDT,2025-08-03 00:00:00+00:00,1,S,0.005325024947524071,-0.0026625124737620354,0,0.005325024947524071,-0.1250610491684833,Q1_low
UNIUSDT,2025-08-03 16:00:00+00:00,1,L,0.00021908205235376954,0.00010954102617688477,1,0.00021908205235376954,-2.6098383367164733,Q3
WIFUSDT,2025-08-03 16:00:00+00:00,1,L,-0.002917414763942361,-0.0014587073819711804,0,0.002917414763942361,-2.2091215001071847,Q4_high
HBARUSDT,2025-08-03 16:00:00+00:00,1,S,0.0006488240323960781,-0.0006488240323960781,0,0.0006488240323960781,-1.1614485012494535,Q2
UNIUSDT,2025-08-03 20:00:00+00:00,1,L,0.0014237214345484972,0.0007118607172742486,1,0.0014237214345484972,0.4773217671103989,Q3
WIFUSDT,2025-08-03 20:00:00+00:00,1,L,0.01024082861840725,0.005120414309203625,1,0.01024082861840725,0.24839492727547655,Q4_high
HBARUSDT,2025-08-03 20:00:00+00:00,1,S,0.0023504619020968676,-0.0023504619020968676,0,0.0023504619020968676,-2.1742882078320283,Q2
AVAXUSDT,2025-08-04 00:00:00+00:00,1,L,0.023522796109318733,0.011761398054659367,1,0.023522796109318733,-0.08302546679430878,Q2
WIFUSDT,2025-08-04 00:00:00+00:00,1,L,0.018491700291633606,0.009245850145816803,1,0.018491700291633606,-1.60213467995737,Q4_high
HBARUSDT,2025-08-04 00:00:00+00:00,1,S,0.017546696588397026,-0.005848898862799008,0,0.017546696588397026,-2.0125237840812247,Q2
PENGUUSDT,2025-08-04 00:00:00+00:00,1,S,0.005502681247889996,-0.0018342270826299985,0,0.005502681247889996,-2.480455526085936,Q4_high
TIAUSDT,2025-08-04 00:00:00+00:00,1,S,0.0048741851933300495,-0.001624728397776683,0,0.0048741851933300495,-1.7232824700504532,Q4_high
BIOUSDT,2025-08-04 04:00:00+00:00,1,L,-0.017302200198173523,-0.008651100099086761,0,0.017302200198173523,-1.193892193972945,Q4_high
WIFUSDT,2025-08-04 04:00:00+00:00,1,L,0.008531116880476475,0.004265558440238237,1,0.008531116880476475,-0.5916530774389039,Q4_high
HBARUSDT,2025-08-04 04:00:00+00:00,1,S,-0.006436745170503855,0.0032183725852519274,1,0.006436745170503855,-1.0282392574470798,Q2
PENGUUSDT,2025-08-04 04:00:00+00:00,1,S,0.006477732677012682,-0.003238866338506341,0,0.006477732677012682,-0.7629035196074113,Q4_high
SUIUSDT,2025-08-04 08:00:00+00:00,1,L,-0.017849991098046303,-0.017849991098046303,0,0.017849991098046303,-0.8159024326995284,Q2
HBARUSDT,2025-08-04 08:00:00+00:00,1,S,-0.016116132959723473,0.0053720443199078245,1,0.016116132959723473,-0.24016897208465995,Q2
PENDLEUSDT,2025-08-04 08:00:00+00:00,1,S,-0.011722027324140072,0.003907342441380024,1,0.011722027324140072,0.3862133955320299,Q3
PENGUUSDT,2025-08-04 08:00:00+00:00,1,S,-0.02574416808784008,0.00858138936261336,1,0.02574416808784008,-0.3984982817933024,Q4_high
TIAUSDT,2025-08-04 16:00:00+00:00,1,L,0.0012005522148683667,0.0012005522148683667,1,0.0012005522148683667,1.011703281969605,Q4_high
PENDLEUSDT,2025-08-04 16:00:00+00:00,1,S,-0.026752209290862083,0.026752209290862083,1,0.026752209290862083,0.623580736515993,Q3
ICPUSDT,2025-08-04 20:00:00+00:00,1,L,0.015134099870920181,0.007567049935460091,1,0.015134099870920181,0.7124969556572249,Q3
TIAUSDT,2025-08-04 20:00:00+00:00,1,L,0.026860123500227928,0.013430061750113964,1,0.026860123500227928,1.011703281969605,Q4_high
PENDLEUSDT,2025-08-04 20:00:00+00:00,1,S,0.005820895545184612,-0.005820895545184612,0,0.005820895545184612,0.6235807365159937,Q3
ICPUSDT,2025-08-05 00:00:00+00:00,1,L,-0.012077750638127327,-0.012077750638127327,0,0.012077750638127327,0.05114605772105096,Q3
PENDLEUSDT,2025-08-05 00:00:00+00:00,1,S,-0.02146708220243454,0.01073354110121727,1,0.02146708220243454,0.6235807365159937,Q3
SUIUSDT,2025-08-05 00:00:00+00:00,1,S,-0.025104135274887085,0.012552067637443542,1,0.025104135274887085,0.29144260403632893,Q2
PENGUUSDT,2025-08-06 08:00:00+00:00,1,L,-0.00403961818665266,-0.00403961818665266,0,0.00403961818665266,0.20928405611547396,Q4_high
PENDLEUSDT,2025-08-06 08:00:00+00:00,1,S,-0.029358763247728348,0.029358763247728348,1,0.029358763247728348,0.7142246954275042,Q3
HBARUSDT,2025-08-07 04:00:00+00:00,1,L,0.014137488789856434,0.014137488789856434,1,0.014137488789856434,1.307370267776874,Q2
